vintage,year_built_bucket,size_bucket,wohnlage,rent_low,rent_mid,rent_high,source
2021,1973_1990_west,90_plus,einfach,5.89,7.27,8.37,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1973_1990_ost,90_plus,einfach,4.83,5.29,5.54,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1991_2002,90_plus,einfach,6.71,8.05,9.42,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,2003_2017,90_plus,einfach,8.61,12.08,13.92,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,pre_1918,90_plus,mittel,4.93,6.84,9.91,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1919_1949,90_plus,mittel,5.16,6.08,8.6,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1950_1964,90_plus,mittel,5.68,6.84,11.54,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1965_1972,90_plus,mittel,5.12,5.46,6.21,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1973_1990_west,90_plus,mittel,6.04,7.72,8.76,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1973_1990_ost,90_plus,mittel,4.66,5.31,5.62,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1991_2002,90_plus,mittel,7.29,8.28,9.64,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,2003_2017,90_plus,mittel,8.9,10.19,12.87,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,pre_1918,90_plus,gut,5.54,7.41,10.6,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1919_1949,90_plus,gut,5.75,6.76,9.03,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1950_1964,90_plus,gut,6.76,8.32,9.4,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1965_1972,90_plus,gut,7.62,8.39,8.99,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1973_1990_west,90_plus,gut,7.14,9.1,12.07,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1973_1990_ost,90_plus,gut,5.14,5.38,6.0,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,1991_2002,90_plus,gut,8.26,9.91,11.83,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2021,2003_2017,90_plus,gut,9.44,11.63,13.84,Berliner Mietspiegeltabelle 2021; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2020; mit SH/Bad/IWC
2023,pre_1918,under_40,einfach,5.86,8.42,13.82,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,under_40,einfach,6.4,8.32,9.25,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,under_40,einfach,5.9,6.85,9.62,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,under_40,einfach,6.39,7.24,9.41,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,under_40,einfach,7.92,8.06,9.43,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,under_40,einfach,7.3,7.61,8.5,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,under_40,mittel,7.16,8.98,13.04,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,under_40,mittel,6.86,8.16,9.11,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,under_40,mittel,6.02,7.3,9.64,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,under_40,mittel,6.27,7.0,8.78,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,under_40,mittel,5.68,8.24,8.7,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,under_40,mittel,6.87,7.39,7.7,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,under_40,gut,6.97,12.19,15.17,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,under_40,gut,6.86,7.99,10.1,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,under_40,gut,6.78,7.96,9.92,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,under_40,gut,8.68,9.49,10.39,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,under_40,gut,7.96,8.85,10.75,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,under_40,gut,7.14,7.6,9.31,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,40_to_60,einfach,5.61,7.19,10.59,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,40_to_60,einfach,5.78,6.82,8.73,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,40_to_60,einfach,5.73,6.4,8.53,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,40_to_60,einfach,5.39,6.26,7.47,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,40_to_60,einfach,6.61,7.95,9.22,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,40_to_60,einfach,6.09,6.41,6.98,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,40_to_60,einfach,8.21,8.91,10.87,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,40_to_60,einfach,10.34,12.37,16.11,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,40_to_60,mittel,5.77,7.92,10.92,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,40_to_60,mittel,6.0,7.18,8.27,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,40_to_60,mittel,5.74,6.51,8.14,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,40_to_60,mittel,5.79,6.38,7.4,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,40_to_60,mittel,6.78,8.24,9.35,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,40_to_60,mittel,5.75,6.35,7.14,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,40_to_60,mittel,7.92,8.72,9.77,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,40_to_60,mittel,7.76,10.5,13.32,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,40_to_60,gut,6.39,8.57,11.69,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,40_to_60,gut,6.41,7.36,9.74,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,40_to_60,gut,6.02,6.95,8.37,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,40_to_60,gut,5.64,7.6,10.66,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,40_to_60,gut,7.86,8.97,9.82,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,40_to_60,gut,6.21,6.41,7.42,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,40_to_60,gut,8.67,10.39,11.85,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,40_to_60,gut,8.26,10.53,12.76,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,60_to_90,einfach,5.14,6.75,10.66,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,60_to_90,einfach,5.4,6.25,7.75,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,60_to_90,einfach,5.14,5.94,7.25,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,60_to_90,einfach,5.21,5.81,6.48,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,60_to_90,einfach,6.48,7.75,9.59,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,60_to_90,einfach,5.31,5.62,6.1,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,60_to_90,einfach,6.64,8.22,9.15,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,60_to_90,einfach,9.04,13.73,15.8,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,60_to_90,mittel,5.15,7.21,10.66,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,60_to_90,mittel,5.43,6.65,7.8,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,60_to_90,mittel,5.63,6.4,7.55,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,60_to_90,mittel,5.42,6.08,6.82,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,60_to_90,mittel,6.07,8.53,9.71,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,60_to_90,mittel,4.9,5.62,6.13,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,60_to_90,mittel,7.17,8.42,9.62,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,60_to_90,mittel,9.5,10.75,13.0,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,60_to_90,gut,5.99,7.98,11.64,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,60_to_90,gut,6.3,7.57,9.75,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,60_to_90,gut,5.86,6.97,8.92,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,60_to_90,gut,5.54,7.08,8.85,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,60_to_90,gut,7.04,8.86,10.49,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,60_to_90,gut,5.45,5.93,6.7,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,60_to_90,gut,7.94,9.69,11.74,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,60_to_90,gut,9.42,10.89,13.59,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,90_plus,einfach,5.1,6.64,9.74,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,90_plus,einfach,5.48,6.53,7.63,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,90_plus,einfach,5.21,5.83,6.45,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,90_plus,einfach,6.21,7.66,8.82,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,90_plus,einfach,5.09,5.58,5.84,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,90_plus,einfach,7.07,8.48,9.93,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,90_plus,einfach,9.07,12.73,14.67,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,90_plus,mittel,5.2,7.21,10.45,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,90_plus,mittel,5.44,6.41,9.06,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,90_plus,mittel,5.99,7.21,12.16,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,90_plus,mittel,5.4,5.75,6.55,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,90_plus,mittel,6.37,8.14,9.23,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,90_plus,mittel,4.91,5.6,5.92,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,90_plus,mittel,7.68,8.73,10.16,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,90_plus,mittel,9.38,10.74,13.56,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,pre_1918,90_plus,gut,5.84,7.81,11.17,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1919_1949,90_plus,gut,6.06,7.13,9.52,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1950_1964,90_plus,gut,7.13,8.77,9.91,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1965_1972,90_plus,gut,8.03,8.84,9.48,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_west,90_plus,gut,7.53,9.59,12.72,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1973_1990_ost,90_plus,gut,5.42,5.67,6.32,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,1991_2002,90_plus,gut,8.71,10.45,12.47,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2023,2003_2017,90_plus,gut,9.95,12.26,14.59,Berliner Mietspiegeltabelle 2023; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2022; mit SH/Bad/IWC
2024,pre_1918,under_40,einfach,6.83,9.08,13.08,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,40_to_60,einfach,6.1,8.02,11.19,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,60_to_90,einfach,5.29,6.96,10.39,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,pre_1918,90_plus,einfach,4.93,6.33,9.97,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,under_40,einfach,6.5,7.96,10.74,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,40_to_60,einfach,5.99,7.03,9.35,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,60_to_90,einfach,5.55,6.54,8.82,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1919_1949,90_plus,einfach,4.93,6.33,9.97,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,under_40,einfach,6.5,7.96,10.74,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,40_to_60,einfach,5.99,7.03,9.35,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,60_to_90,einfach,5.23,6.2,8.0,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1950_1964,90_plus,einfach,5.23,6.2,8.0,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,under_40,einfach,5.68,6.76,8.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,40_to_60,einfach,5.68,6.76,8.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,60_to_90,einfach,5.22,5.87,7.18,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1965_1972,90_plus,einfach,5.22,5.87,7.18,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,under_40,einfach,5.68,6.76,8.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,40_to_60,einfach,5.68,6.76,8.58,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,60_to_90,einfach,5.77,6.54,8.51,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
2024,1973_1985_west,90_plus,einfach,5.24,7.35,9.08,Berliner Mietspiegeltabelle 2024; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2023; mit SH/Bad/IWC
