Zeit;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
2020;08010212;08;01;02;12;1;6679;7084;3392;5066;50,8;71,5
2020;08010213;08;01;02;13;1;11120;11677;4803;7420;43,2;63,5
2020;08010214;08;01;02;14;1;7826;8178;2880;4357;36,8;53,3
2020;08010301;08;01;03;01;1;24627;25732;10846;16283;44,0;63,3
2020;08010302;08;01;03;02;1;3539;3659;1775;2471;50,2;67,5
2020;08010303;08;01;03;03;1;7569;7903;3227;4954;42,6;62,7
2020;08010404;08;01;04;04;1;20855;21828;8528;13097;40,9;60,0
2020;08010405;08;01;04;05;1;8070;8390;3202;5151;39,7;61,4
2020;08010406;08;01;04;06;1;6207;6644;2341;3915;37,7;58,9
2020;08010407;08;01;04;07;1;721;739;293;480;40,6;65,0
2020;08010508;08;01;05;08;1;4866;5317;2441;3888;50,2;73,1
2020;08010509;08;01;05;09;1;7964;8651;4361;6760;54,8;78,1
2020;08010510;08;01;05;10;1;417;436;113;213;27,1;48,9
2020;08020619;08;02;06;19;2;10292;10941;4128;6688;40,1;61,1
2020;08020620;08;02;06;20;2;8460;8869;3981;6083;47,1;68,6
2020;08020621;08;02;06;21;2;2141;2259;1367;1808;63,8;80,0
2020;08020622;08;02;06;22;2;12956;13607;6886;9843;53,1;72,3
2020;08020623;08;02;06;23;2;1170;1205;657;891;56,2;73,9
2020;08020624;08;02;06;24;2;1240;1340;562;841;45,3;62,8
2020;08020625;08;02;06;25;2;3126;3240;1821;2482;58,3;76,6
2020;08020726;08;02;07;26;2;7610;7941;4214;5924;55,4;74,6
2020;08020727;08;02;07;27;2;10517;11066;5797;8194;55,1;74,0
2020;08020728;08;02;07;28;2;7768;8268;3749;5627;48,3;68,1
2020;08030829;08;03;08;29;2;11189;11803;6110;8690;54,6;73,6
2020;08030830;08;03;08;30;2;6720;6992;3804;5266;56,6;75,3
2020;08030831;08;03;08;31;2;15790;16695;8196;11968;51,9;71,7
2020;08040932;08;04;09;32;2;2542;2696;1394;2036;54,8;75,5
2020;08040933;08;04;09;33;2;3791;3907;2009;2716;53,0;69,5
2020;08040934;08;04;09;34;2;2431;2563;1340;1905;55,1;74,3
2020;08041035;08;04;10;35;2;7491;7895;4291;5775;57,3;73,1
2020;08041036;08;04;10;36;2;6263;6568;3946;5019;63,0;76,4
2020;08041037;08;04;10;37;2;9076;9518;5043;6847;55,6;71,9
2020;08041038;08;04;10;38;2;6414;6801;3571;5094;55,7;74,9
2020;08041039;08;04;10;39;2;3370;3551;1555;2533;46,1;71,3
2020;08041040;08;04;10;40;2;7123;7519;4083;5607;57,3;74,6
2020;09010101;09;01;01;01;2;11544;12268;4573;7414;39,6;60,4
2020;09010102;09;01;01;02;2;56;59;32;41;57,1;69,5
2020;09010201;09;01;02;01;2;3854;4106;1863;2849;48,3;69,4
2020;09010202;09;01;02;02;2;6453;6656;3105;4380;48,1;65,8
2020;09010301;09;01;03;01;2;14530;15084;6220;9306;42,8;61,7
2020;09010302;09;01;03;02;2;2752;2930;1632;2077;59,3;70,9
2020;09010401;09;01;04;01;2;7782;8114;4257;5754;54,7;70,9
2020;09010402;09;01;04;02;2;10342;10892;5163;7344;49,9;67,4
2020;09020501;09;02;05;01;2;6740;7080;1834;3436;27,2;48,5
2020;09020502;09;02;05;02;2;14339;15121;5209;8489;36,3;56,1
2020;09020601;09;02;06;01;2;8416;8818;2537;4209;30,1;47,7
2020;09020602;09;02;06;02;2;3312;3453;1931;2514;58,3;72,8
2020;09020701;09;02;07;01;2;2646;2780;48;173;1,8;6,2
2020;09020702;09;02;07;02;2;15541;16253;6855;10111;44,1;62,2
2020;09020801;09;02;08;01;2;2717;2877;1277;1875;47,0;65,2
2020;09020802;09;02;08;02;2;7330;7770;2871;4712;39,2;60,6
2020;09030901;09;03;09;01;2;12851;13654;6551;9149;51,0;67,0
2020;09030902;09;03;09;02;2;4992;5344;2523;3773;50,5;70,6
2020;09030903;09;03;09;03;2;7070;7633;3611;5198;51,1;68,1
2020;09031001;09;03;10;01;2;11960;12562;6630;9059;55,4;72,1
2020;09031101;09;03;11;01;2;6500;6793;2701;3859;41,6;56,8
2020;09031201;09;03;12;01;2;1712;1790;1034;1323;60,4;73,9
2020;09031202;09;03;12;02;2;2300;2434;1296;1753;56,3;72,0
2020;09041301;09;04;13;01;2;9451;9812;5375;7105;56,9;72,4
2020;09041302;09;04;13;02;2;1717;1817;855;1229;49,8;67,6
2020;09041401;09;04;14;01;2;5054;5235;2740;3567;54,2;68,1
2020;09041402;09;04;14;02;2;1378;1453;746;1032;54,1;71,0
2020;09041403;09;04;14;03;2;4096;4219;2110;2930;51,5;69,4
2020;09041501;09;04;15;01;2;6485;6872;2592;4023;40,0;58,5
2020;09041601;09;04;16;01;2;6285;6617;3830;5016;60,9;75,8
2020;09051701;09;05;17;01;2;3672;3848;1816;2430;49,5;63,1
2020;09051702;09;05;17;02;2;13596;14273;6928;9847;51,0;69,0
2020;09051801;09;05;18;01;2;8962;9429;5220;6860;58,2;72,8
2020;09051901;09;05;19;01;2;10581;11053;4116;6436;38,9;58,2
2020;09052001;09;05;20;01;2;12272;12770;6590;8954;53,7;70,1
2020;10010101;10;01;01;01;2;5042;5365;2614;3877;51,8;72,3
