ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
201812;01011101;01;01;11;01;1;1417;754;663;3;6;11;16;13;12;7;9;7;0;6;6;40;169;135;166;208;136;118;84;52;52;42;18;15;24;23;21;9;6;3;0;3;46;41;6;209;899;112;83;18
201812;01011102;01;01;11;02;1;67;46;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;15;3;6;12;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;64;0;3;0
201812;01011103;01;01;11;03;1;1751;925;826;3;9;3;3;6;3;4;16;19;15;12;39;46;146;80;157;193;211;142;106;118;101;62;45;32;24;57;37;38;15;9;0;3;21;69;39;192;1007;208;150;62
201812;01011104;01;01;11;04;1;1901;1067;834;10;16;6;19;4;14;12;18;10;18;3;18;61;237;161;206;296;203;133;118;102;101;27;13;6;21;24;6;13;15;7;3;10;45;75;18;298;1219;141;57;38
201812;01011105;01;01;11;05;1;654;357;297;7;7;3;12;0;9;6;12;12;3;3;6;9;35;23;46;109;66;69;73;49;27;20;3;12;15;6;6;0;3;3;0;7;22;45;6;44;435;50;39;6
201812;01011201;01;01;12;01;1;986;550;436;3;6;9;13;6;3;6;12;17;3;3;18;25;88;63;87;150;90;80;76;46;54;27;15;15;16;24;16;6;6;3;0;3;34;44;18;113;592;96;71;15
201812;01011202;01;01;12;02;1;231;112;119;0;0;6;0;3;0;0;0;6;3;0;9;6;3;9;24;34;37;30;25;9;6;6;3;3;3;3;0;0;3;0;0;0;9;9;9;9;168;15;9;3
201812;01011203;01;01;12;03;1;408;222;186;0;7;0;6;0;3;0;7;0;6;0;0;3;13;21;37;58;48;44;44;36;27;12;6;3;6;9;6;6;0;0;0;0;13;16;0;16;288;45;24;6
201812;01011204;01;01;12;04;1;2757;1383;1374;31;18;27;47;27;24;22;34;21;34;12;41;66;161;117;299;507;337;218;208;153;126;51;37;21;30;43;30;6;6;3;0;31;119;147;41;227;1839;214;124;15
201812;01011301;01;01;13;01;1;2113;1108;1005;15;16;12;30;9;10;7;21;3;21;6;12;22;121;115;254;472;321;208;144;109;75;27;12;25;16;18;6;6;0;0;0;15;67;68;12;143;1623;114;65;6
201812;01011302;01;01;13;02;1;3429;1752;1677;15;21;21;37;23;9;15;27;31;21;3;27;49;192;198;409;688;488;375;290;193;113;40;12;12;38;30;33;13;3;3;0;15;102;106;27;241;2641;165;113;19
201812;01011303;01;01;13;03;1;3493;1896;1597;21;27;15;31;12;15;13;27;19;29;15;27;76;262;246;442;788;464;297;219;155;120;48;20;21;36;21;9;9;6;3;0;21;85;118;27;338;2611;188;87;18
201812;01011304;01;01;13;04;1;2288;1125;1163;22;17;22;36;17;16;13;24;30;21;18;48;56;178;152;235;355;263;219;147;141;94;48;18;22;16;28;6;10;6;7;3;22;92;122;48;234;1512;160;72;26
201812;01011305;01;01;13;05;1;2162;1202;960;15;21;22;21;12;15;9;12;15;9;6;19;45;122;112;231;414;296;192;185;142;84;42;30;19;18;21;15;12;6;0;0;15;76;66;19;167;1572;156;73;18
201812;01011306;01;01;13;06;1;3168;1640;1528;18;9;17;24;15;12;15;15;6;12;6;22;206;577;195;322;518;389;233;179;118;87;36;27;22;30;27;15;10;6;0;0;18;65;66;22;783;1954;150;94;16
201812;01011401;01;01;14;01;1;5667;2921;2746;33;70;51;83;35;45;37;66;64;43;34;68;103;315;319;667;1245;893;547;397;216;108;76;24;22;30;31;15;24;6;0;0;33;239;289;68;418;4284;208;98;30
201812;01011402;01;01;14;02;1;3776;1881;1895;25;24;33;50;21;25;18;27;27;18;3;18;64;189;189;464;923;644;380;259;162;89;39;15;12;21;25;9;3;0;0;0;25;128;118;18;253;3021;143;67;3
201812;01022101;01;02;21;01;1;1343;770;573;9;9;3;15;10;9;9;24;12;21;6;15;38;108;83;145;176;136;123;104;86;57;36;19;24;17;27;9;7;6;0;0;9;37;81;15;146;853;112;77;13
201812;01022102;01;02;21;02;1;2881;1554;1327;19;15;9;29;4;19;15;23;22;35;12;33;106;267;188;256;394;291;253;216;187;136;63;46;39;47;84;39;25;0;6;3;19;57;126;33;373;1785;245;209;34
201812;01022103;01;02;21;03;1;153;84;69;0;4;0;0;6;0;3;6;3;3;0;3;6;12;7;6;18;18;16;12;12;12;3;0;0;3;0;0;0;0;0;0;0;10;15;3;18;89;15;3;0
201812;01022104;01;02;21;04;1;6219;3468;2751;21;24;41;61;21;26;31;48;58;33;21;72;166;511;383;586;904;671;478;487;398;329;156;97;97;122;178;113;52;24;0;10;21;147;217;72;677;3907;582;510;86
201812;01022105;01;02;21;05;1;2069;1106;963;18;15;15;19;13;12;16;25;21;31;15;33;65;151;93;186;270;216;186;164;154;112;46;30;13;42;41;30;26;7;4;0;18;62;120;33;216;1269;188;126;37
201812;01022106;01;02;21;06;1;2329;1225;1104;3;13;6;12;13;12;6;15;13;18;9;22;76;170;148;222;393;249;210;153;151;111;56;27;33;57;66;47;15;3;0;0;3;44;73;22;246;1526;194;203;18
201812;01022201;01;02;22;01;1;3459;1862;1597;15;18;21;44;18;22;23;32;36;28;6;45;87;264;205;397;598;322;312;240;214;168;52;44;27;54;76;50;26;12;3;0;15;101;147;45;351;2288;264;207;41
201812;01022202;01;02;22;02;1;873;470;403;12;6;12;15;3;9;9;3;6;0;3;9;21;58;45;97;150;110;69;72;61;27;9;6;0;9;18;24;7;3;0;0;12;36;30;9;79;604;42;51;10
201812;01022203;01;02;22;03;1;2386;1178;1208;9;21;10;37;24;17;15;28;38;27;6;25;44;142;98;193;270;236;244;187;176;120;66;30;33;54;105;69;50;9;3;0;9;92;131;25;186;1404;216;261;62
201812;01022204;01;02;22;04;1;1774;1057;717;12;10;9;3;3;0;3;15;6;9;6;12;33;142;130;202;302;209;164;138;80;84;51;17;18;34;28;28;20;6;0;0;12;25;39;12;175;1225;152;108;26
201812;01022205;01;02;22;05;1;1127;569;558;6;19;14;12;9;15;6;33;25;24;10;39;49;82;63;52;138;88;98;77;61;60;21;15;16;21;31;21;16;6;0;0;6;54;113;39;131;577;96;89;22
201812;01022206;01;02;22;06;1;676;342;334;3;0;9;6;6;0;3;3;6;3;0;0;27;47;46;55;101;88;51;55;42;46;9;18;6;9;25;3;3;3;3;0;3;21;15;0;74;438;73;43;9
201812;01022207;01;02;22;07;1;1953;1036;917;6;9;3;15;6;0;3;0;0;12;6;13;70;382;252;265;245;163;111;91;81;66;26;19;12;25;27;27;15;3;0;0;6;33;21;13;452;1208;111;91;18
201812;01033101;01;03;31;01;1;11364;6171;5193;67;96;129;208;94;92;99;178;180;153;83;232;403;784;542;914;1421;1173;1022;930;799;546;233;138;107;159;238;190;116;32;3;3;67;527;785;232;1187;6801;917;694;154
201812;01033102;01;03;31;02;1;4698;2501;2197;27;29;29;60;28;30;24;46;57;49;21;88;185;372;236;426;575;475;425;432;306;224;106;51;45;76;132;98;33;9;4;0;27;146;227;88;557;2875;381;351;46
201812;01033201;01;03;32;01;1;4293;2184;2109;19;19;26;37;17;19;22;53;43;45;26;56;102;244;177;300;539;497;472;418;349;211;95;63;59;86;111;101;60;21;6;0;19;99;208;56;346;2752;369;357;87
201812;01033202;01;03;32;02;1;2946;1478;1468;15;10;16;25;18;18;10;25;37;25;9;34;107;257;143;237;397;306;276;213;179;165;69;45;44;72;74;90;15;12;0;3;15;69;124;34;364;1751;279;280;30
201812;01033203;01;03;32;03;1;5926;3246;2680;39;63;33;88;37;33;49;70;69;70;33;121;202;418;342;509;798;632;537;486;397;283;118;58;42;95;114;102;59;29;0;0;39;221;324;121;620;3701;459;353;88
201812;01044101;01;04;41;01;1;6637;3592;3045;34;46;42;73;44;45;40;68;64;73;36;87;182;479;329;626;890;702;628;482;470;391;150;101;86;116;171;96;61;19;6;0;34;205;326;87;661;4127;642;469;86
201812;01044102;01;04;41;02;1;4042;2164;1878;24;33;28;49;22;22;28;59;51;37;22;45;104;262;183;432;543;450;341;318;266;220;113;64;36;73;112;66;24;15;0;0;24;132;219;45;366;2533;397;287;39
201812;01044103;01;04;41;03;1;3242;1744;1498;18;24;27;44;25;34;19;49;37;27;20;77;107;265;209;308;448;350;267;258;194;146;59;34;28;55;58;37;9;9;0;0;18;120;186;77;372;2034;239;178;18
201812;01044201;01;04;42;01;1;10789;5885;4904;58;89;60;143;65;66;85;133;146;133;49;208;336;733;516;914;1403;1114;1002;932;815;574;231;119;96;158;259;208;110;31;3;0;58;357;612;208;1069;6696;924;721;144
201812;01044202;01;04;42;02;1;7092;4020;3072;43;22;33;75;44;24;27;84;61;59;25;98;244;733;552;816;1071;799;580;480;390;266;134;83;63;74;105;61;31;12;3;0;43;174;280;98;977;4688;483;303;46
201812;01044203;01;04;42;03;1;6531;3578;2953;44;52;49;78;42;43;35;70;65;65;25;93;175;376;319;539;927;711;575;531;460;359;154;104;78;130;212;130;74;16;0;0;44;221;303;93;551;4062;617;550;90
201812;02010101;02;01;01;01;1;3061;1693;1368;16;17;18;27;15;17;13;39;48;36;15;37;82;302;226;327;462;337;216;245;186;123;51;36;27;21;44;34;19;18;3;4;16;77;168;37;384;1999;210;126;44
201812;02010102;02;01;01;02;1;4589;2358;2231;18;25;24;50;24;24;16;46;36;34;15;47;155;320;187;354;548;444;454;412;368;289;93;59;45;74;141;132;87;37;25;6;18;123;171;47;475;2767;441;392;155
201812;02010103;02;01;01;03;1;5446;2874;2572;28;37;29;41;21;21;16;55;40;25;12;53;123;310;212;383;625;617;552;575;469;337;146;70;78;103;189;150;92;28;9;0;28;128;169;53;433;3433;553;520;129
201812;02010104;02;01;01;04;1;1661;847;814;3;6;12;12;0;6;9;15;6;9;6;18;32;68;57;120;215;195;164;194;136;102;54;35;16;30;65;30;37;9;0;0;3;30;51;18;100;1081;191;141;46
201812;02020201;02;02;02;01;1;384;202;182;6;6;3;12;6;7;6;3;4;3;3;3;3;21;12;18;87;64;48;24;6;6;3;3;9;9;9;0;0;0;0;0;6;27;26;3;24;259;12;27;0
201812;02020202;02;02;02;02;1;1773;959;814;15;13;9;25;12;9;6;34;15;16;12;30;60;137;94;188;245;204;113;132;125;74;43;18;12;38;30;31;19;4;10;0;15;59;92;30;197;1101;135;111;33
201812;02020203;02;02;02;03;1;2746;1437;1309;18;21;21;40;12;12;12;17;14;6;6;18;57;159;142;309;421;347;267;204;170;158;60;25;36;61;58;41;28;3;3;0;18;94;67;18;216;1860;243;196;34
201812;02020204;02;02;02;04;1;3537;1893;1644;15;25;13;25;16;15;14;25;20;28;17;47;78;246;183;354;616;430;333;261;197;164;83;34;39;48;85;72;30;21;3;0;15;79;119;47;324;2374;281;244;54
201812;02020205;02;02;02;05;1;3861;1999;1862;12;9;6;33;12;3;7;0;18;18;6;15;190;324;202;321;602;417;340;309;267;212;104;48;52;72;115;76;43;16;3;9;12;60;52;15;514;2458;364;315;71
201812;02020206;02;02;02;06;1;5310;2712;2598;25;12;15;34;19;15;15;37;30;22;13;40;84;288;238;502;927;781;519;427;364;256;118;77;65;79;135;105;49;15;0;4;25;80;132;40;372;3758;451;384;68
201812;02030301;02;03;03;01;1;3451;1778;1673;9;9;3;12;15;6;6;15;18;13;6;31;63;159;102;244;447;320;350;304;328;208;83;72;56;100;207;143;77;25;14;6;9;39;64;31;222;2095;363;506;122
201812;02030302;02;03;03;02;1;4280;2291;1989;12;13;25;21;3;6;6;18;19;24;3;27;96;210;191;380;589;541;468;379;268;250;103;66;51;101;166;123;82;33;6;0;12;62;76;27;306;2816;419;441;121
201812;02030401;02;03;04;01;1;4886;2588;2298;22;16;18;38;6;12;9;15;18;9;12;28;73;284;278;504;828;655;505;404;311;219;110;48;46;73;137;106;62;25;9;6;22;78;75;28;357;3485;377;362;102
201812;02030402;02;03;04;02;1;3736;1997;1739;6;6;6;12;3;9;9;10;13;17;6;20;75;216;187;352;610;503;375;282;256;183;92;56;42;74;135;110;44;21;0;6;6;27;64;20;291;2565;331;361;71
201812;02040501;02;04;05;01;1;866;414;452;3;13;6;18;3;12;11;12;3;13;0;9;30;67;41;58;137;89;88;76;67;46;21;18;6;3;7;3;3;3;0;0;3;40;51;9;97;556;85;19;6
201812;02040502;02;04;05;02;1;1458;729;729;12;16;3;28;7;3;12;11;13;7;9;19;27;97;108;189;284;200;125;83;73;55;15;12;6;15;12;14;3;0;0;0;12;54;55;19;124;1062;82;47;3
201812;02040503;02;04;05;03;1;1929;1012;917;24;13;16;21;15;9;6;15;17;3;0;10;31;135;136;275;428;282;155;129;91;51;18;12;18;0;13;3;0;3;0;0;24;65;50;10;166;1496;81;34;3
201812;02040701;02;04;07;01;1;3580;1847;1733;24;21;21;41;21;23;12;43;21;25;18;56;103;435;285;550;659;349;240;184;157;121;72;33;24;12;12;15;3;0;0;0;24;104;142;56;538;2424;226;63;3
201812;02040702;02;04;07;02;1;2171;1188;983;12;9;12;6;6;6;6;6;13;6;0;9;136;275;178;325;414;291;191;91;61;46;24;9;12;9;9;6;0;3;0;0;12;33;37;9;411;1551;79;36;3
201812;02040703;02;04;07;03;1;686;374;312;12;9;12;24;13;10;14;18;16;18;7;21;18;36;56;99;139;58;35;22;12;18;10;0;0;6;0;0;3;0;0;0;12;58;83;21;54;421;28;6;3
201812;02050601;02;05;06;01;1;2018;1086;932;9;6;6;18;15;6;6;21;15;6;6;6;36;142;151;329;502;300;143;108;65;72;22;3;3;9;6;3;0;0;4;0;9;45;60;6;178;1598;97;21;4
201812;02050602;02;05;06;02;1;4784;2465;2319;35;37;39;39;18;24;6;33;29;30;9;40;71;329;365;720;1171;743;379;255;160;101;31;25;9;24;30;13;9;4;3;3;35;133;131;40;400;3793;157;76;19
201812;02050801;02;05;08;01;1;5120;2732;2388;42;36;34;58;24;37;18;46;28;19;22;47;96;420;375;791;1152;768;415;246;167;132;57;30;9;10;18;15;4;4;0;0;42;152;170;47;516;3914;219;52;8
201812;02050802;02;05;08;02;1;5065;2688;2377;21;40;24;37;15;9;7;18;18;18;3;19;79;436;413;825;1232;853;422;223;133;83;30;21;28;27;13;6;9;3;0;0;21;116;73;19;515;4101;134;74;12
201812;02050803;02;05;08;03;1;1868;1043;825;13;12;22;25;7;0;7;6;3;9;0;9;37;170;174;315;447;260;138;86;58;22;15;6;9;9;6;0;3;0;0;0;13;66;25;9;207;1478;43;24;3
201812;02050804;02;05;08;04;1;624;341;283;3;6;3;3;9;4;3;6;13;7;0;15;15;51;35;59;120;92;53;42;33;12;9;3;6;3;6;7;3;0;3;0;3;21;33;15;66;434;24;22;6
201812;03010101;03;01;01;01;2;403;250;153;3;9;10;3;3;0;3;3;9;0;3;0;16;30;19;41;72;67;42;22;24;12;3;0;3;3;0;3;0;0;0;0;3;25;18;0;46;287;15;9;0
201812;03010102;03;01;01;02;2;1803;1077;726;28;31;25;65;27;31;28;46;55;41;6;66;68;193;107;153;262;185;137;92;64;42;15;15;9;6;3;3;0;0;0;0;28;148;207;66;261;1000;72;21;0
201812;03010104;03;01;01;04;2;30;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;9;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27;0;0;0
201812;03020203;03;02;02;03;2;265;155;110;6;6;3;16;6;6;9;12;6;13;4;9;12;19;6;15;30;29;24;15;3;6;3;0;0;3;4;0;0;0;0;0;6;31;50;9;31;122;9;7;0
201812;03020209;03;02;02;09;2;1364;657;707;12;12;6;24;9;6;6;21;18;9;6;16;138;170;75;105;174;149;141;81;74;38;19;9;9;9;10;12;3;3;0;0;12;51;66;16;308;799;66;40;6
201812;03020210;03;02;02;10;2;955;491;464;6;15;19;24;19;12;12;20;15;16;0;21;36;48;40;60;151;126;102;67;66;37;10;6;0;12;6;6;0;0;3;0;6;77;75;21;84;612;53;24;3
201812;03020307;03;02;03;07;2;1012;507;505;6;12;13;28;3;12;9;28;23;9;9;27;43;62;31;45;130;113;121;101;57;43;24;12;12;3;12;9;9;3;0;3;6;56;90;27;105;598;79;36;15
201812;03030405;03;03;04;05;2;1083;575;508;14;24;22;44;15;15;13;27;39;22;9;37;49;77;57;64;143;139;91;61;60;27;3;6;3;6;9;7;0;0;0;0;14;105;125;37;126;615;36;25;0
201812;03030406;03;03;04;06;2;299;131;168;6;3;0;0;0;3;0;3;3;6;0;3;15;15;15;27;37;24;42;32;22;12;6;6;4;6;0;0;3;3;3;0;6;3;15;3;30;199;24;10;9
201812;03030711;03;03;07;11;2;204;85;119;6;0;0;3;3;4;7;0;6;3;0;9;3;18;6;12;27;24;25;9;12;15;3;0;3;0;6;0;0;0;0;0;6;6;20;9;21;115;18;9;0
201812;03030715;03;03;07;15;2;1017;645;372;6;9;12;21;10;17;7;26;33;27;12;39;71;105;47;82;116;129;64;72;31;33;9;9;6;9;6;6;3;0;0;0;6;52;122;39;176;541;51;27;3
201812;03030716;03;03;07;16;2;19;10;9;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;7;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;16;0;0;0
201812;03040508;03;04;05;08;2;285;136;149;3;0;3;6;0;0;0;3;3;3;0;9;9;15;12;16;12;42;33;31;18;28;6;6;6;3;6;6;3;0;3;0;3;9;9;9;24;164;40;21;6
201812;03040512;03;04;05;12;2;768;387;381;6;12;6;9;6;12;6;12;9;12;3;12;28;51;43;76;112;89;69;79;37;24;16;3;6;0;15;9;3;3;0;0;6;33;54;12;79;505;43;30;6
201812;03040513;03;04;05;13;2;229;124;105;0;0;0;3;0;0;3;0;3;0;0;3;15;15;12;13;33;24;36;18;21;9;15;3;3;0;0;0;0;0;0;0;0;3;6;3;30;157;27;3;0
201812;03040614;03;04;06;14;2;3076;1537;1539;36;42;22;57;18;19;15;27;44;27;16;37;87;204;153;301;554;409;334;249;141;100;44;18;21;24;31;18;19;6;3;0;36;139;148;37;291;2141;162;94;28
201812;03040818;03;04;08;18;2;3800;1915;1885;35;31;46;74;33;31;20;42;43;37;18;79;70;231;225;443;722;576;319;245;170;109;55;32;27;30;24;12;12;6;3;0;35;184;191;79;301;2700;196;93;21
201812;03050919;03;05;09;19;2;859;498;361;19;18;19;28;16;13;18;27;22;30;15;34;34;86;34;76;98;71;63;51;21;22;6;10;9;9;7;3;0;0;0;0;19;81;125;34;120;414;38;28;0
201812;03050920;03;05;09;20;2;631;330;301;9;12;9;9;3;3;9;3;10;3;3;6;6;34;43;65;98;101;68;46;45;21;3;4;6;3;6;3;0;0;0;0;9;33;31;6;40;466;28;18;0
201812;03050923;03;05;09;23;2;1418;784;634;27;15;10;33;6;9;10;18;19;0;10;12;38;108;86;177;283;197;140;90;58;45;12;6;3;0;6;0;0;0;0;0;27;64;66;12;146;1031;63;9;0
201812;03050924;03;05;09;24;2;986;527;459;6;12;7;15;0;15;9;12;6;12;3;6;12;91;43;124;207;128;84;73;33;30;12;12;9;3;16;3;0;0;3;0;6;34;57;6;103;692;54;31;3
201812;03050925;03;05;09;25;2;1162;582;580;4;6;6;21;15;18;6;28;19;9;7;43;41;96;55;81;183;163;94;92;60;61;15;6;0;12;12;9;0;0;0;0;4;48;87;43;137;728;82;33;0
201812;03051017;03;05;10;17;2;663;403;260;10;0;0;3;3;3;0;9;3;9;6;3;32;94;60;82;98;91;54;40;24;26;3;0;3;3;4;0;0;0;0;0;10;6;30;3;126;449;29;10;0
201812;03051021;03;05;10;21;2;511;259;252;6;12;12;19;6;12;4;9;13;6;3;22;9;34;24;59;53;56;40;40;24;24;9;0;6;3;3;0;0;3;0;0;6;49;47;22;43;296;33;12;3
201812;03051022;03;05;10;22;2;256;131;125;0;3;7;12;6;0;0;12;6;3;3;9;15;6;20;16;39;30;25;18;7;3;10;6;0;0;0;0;0;0;0;0;0;28;24;9;21;155;19;0;0
201812;03061126;03;06;11;26;1;3202;1684;1518;12;21;30;31;19;15;9;32;27;16;6;31;102;236;256;462;656;486;290;191;115;69;27;15;12;9;18;9;0;0;0;0;12;101;105;31;338;2456;111;48;0
201812;03061131;03;06;11;31;1;2520;1299;1221;19;18;21;21;12;3;15;21;8;9;3;6;42;180;178;309;586;400;245;153;130;53;27;15;3;15;18;3;0;3;4;0;19;72;59;6;222;2001;95;39;7
201812;03061227;03;06;12;27;1;2552;1261;1291;18;12;12;18;9;3;7;15;9;12;9;18;30;153;189;396;620;382;244;148;91;61;20;12;12;12;12;12;12;4;0;0;18;51;55;18;183;2070;93;48;16
201812;03061228;03;06;12;28;1;2090;1048;1042;18;18;16;34;9;9;9;3;9;30;15;29;45;126;138;291;489;306;144;120;94;47;21;16;9;3;27;9;3;3;0;0;18;77;75;29;171;1582;84;48;6
201812;03061332;03;06;13;32;1;4772;2401;2371;29;25;21;59;25;29;24;40;27;22;12;24;64;246;258;549;1069;786;550;370;239;130;54;19;28;22;30;9;9;3;0;0;29;130;154;24;310;3821;203;89;12
201812;03061429;03;06;14;29;1;966;461;505;9;21;12;18;3;6;12;18;6;19;6;15;28;85;48;105;127;106;100;78;45;36;24;12;0;9;6;9;0;3;0;0;9;54;67;15;113;609;72;24;3
201812;03061430;03;06;14;30;1;1448;850;598;30;20;24;48;32;32;28;48;57;46;21;66;73;175;54;116;164;138;86;42;48;51;12;13;6;9;9;0;0;0;0;0;30;124;232;66;248;648;76;24;0
201812;03061434;03;06;14;34;1;1226;622;604;6;3;9;19;15;3;4;16;3;3;0;6;30;60;82;175;285;214;89;79;55;28;6;9;9;3;6;3;3;3;0;0;6;46;29;6;90;979;43;21;6
201812;03061435;03;06;14;35;1;795;395;400;7;6;7;12;0;3;9;12;9;0;6;12;15;55;67;85;144;118;79;57;31;31;12;0;9;0;9;0;0;0;0;0;7;25;39;12;70;581;43;18;0
201812;03061441;03;06;14;41;1;392;197;195;3;9;6;10;9;3;6;9;3;9;0;14;10;10;12;19;69;72;46;37;18;12;3;0;0;3;0;0;0;0;0;0;3;34;30;14;20;273;15;3;0
201812;03071536;03;07;15;36;1;2762;1398;1364;13;18;12;24;18;16;13;12;13;15;0;26;76;186;146;300;600;402;324;218;165;55;25;12;12;15;18;15;10;3;0;0;13;72;69;26;262;2155;92;60;13
201812;03071537;03;07;15;37;1;3868;1947;1921;24;48;39;72;28;35;35;60;28;33;18;36;76;191;171;426;749;603;414;318;167;143;33;24;12;24;32;21;8;0;0;0;24;187;209;36;267;2848;200;89;8
201812;03071633;03;07;16;33;1;646;335;311;3;13;12;12;9;6;6;18;3;6;0;3;6;40;27;83;149;106;68;28;18;18;6;3;3;0;0;0;0;0;0;0;3;46;39;3;46;479;27;3;0
201812;03071638;03;07;16;38;1;3748;1861;1887;20;40;36;49;24;22;19;31;24;21;13;33;42;193;192;493;802;573;413;288;165;90;49;25;16;24;24;18;6;3;0;0;20;149;130;33;235;2926;164;82;9
201812;03071639;03;07;16;39;1;2164;1088;1076;13;16;12;28;9;6;16;15;16;12;9;22;35;107;108;257;444;314;252;175;113;81;25;21;9;12;25;6;3;0;3;0;13;65;74;22;142;1663;127;52;6
201812;04010101;04;01;01;01;2;2935;1513;1422;16;31;26;36;9;13;18;35;44;32;9;36;96;228;152;205;375;299;297;270;179;155;80;41;42;73;70;35;10;14;6;3;16;102;151;36;324;1777;276;220;33
201812;04010102;04;01;01;02;2;294;195;99;0;7;6;9;6;3;3;6;9;3;6;19;19;36;9;15;18;33;15;15;15;6;0;3;12;6;0;12;0;0;0;3;0;28;30;19;55;120;9;30;3
201812;04010103;04;01;01;03;2;2121;1018;1103;22;15;19;39;17;26;19;36;43;33;18;30;57;112;63;112;230;209;221;201;179;98;72;39;31;42;60;36;24;6;9;3;22;90;175;30;169;1215;209;169;42
201812;04020204;04;02;02;04;2;36;18;18;3;0;0;0;0;0;0;0;3;0;0;3;0;3;3;0;0;3;3;3;0;0;0;0;3;0;0;3;3;0;3;0;3;0;3;3;3;12;0;6;6
201812;04020205;04;02;02;05;2;194;107;87;0;0;0;0;0;3;0;3;0;3;3;0;6;22;12;19;18;16;22;15;6;15;12;4;3;3;0;6;0;0;0;3;0;0;12;0;28;108;31;12;3
201812;04020206;04;02;02;06;2;495;263;232;4;13;6;13;6;0;6;7;7;7;0;0;22;24;18;25;61;59;52;31;25;18;21;13;9;12;18;9;3;0;0;6;4;38;27;0;46;271;52;48;9
201812;04020207;04;02;02;07;2;452;230;222;3;0;6;0;3;3;3;0;4;6;0;12;9;27;18;42;70;36;61;36;39;19;6;9;6;9;6;0;12;4;0;3;3;9;16;12;36;302;34;21;19
201812;04020208;04;02;02;08;2;413;196;217;3;3;3;9;0;3;4;3;3;3;3;3;28;19;7;3;24;54;30;45;46;39;21;6;6;9;21;9;6;0;0;0;3;15;19;3;47;209;66;45;6
201812;04020209;04;02;02;09;2;942;473;469;0;0;0;6;3;7;0;6;3;0;7;7;48;235;89;88;129;94;62;33;40;30;16;3;3;9;6;6;3;9;0;0;0;9;23;7;283;535;49;24;12
201812;04020310;04;02;03;10;2;281;140;141;0;0;3;3;3;0;0;3;3;0;0;0;10;68;34;52;40;22;9;19;3;3;0;0;0;0;0;0;3;3;0;0;0;9;6;0;78;179;3;0;6
201812;04020311;04;02;03;11;2;3056;1687;1369;18;18;21;28;7;22;12;43;34;27;13;46;113;289;163;222;387;299;231;253;221;137;66;55;33;77;104;53;27;16;12;9;18;74;151;46;402;1776;258;267;64
201812;04020312;04;02;03;12;2;1109;600;509;6;6;13;15;12;6;6;21;12;16;10;18;43;85;61;85;127;91;110;63;73;52;27;31;18;24;27;24;6;18;0;3;6;46;71;18;128;610;110;93;27
201812;04020313;04;02;03;13;2;1770;886;884;13;9;15;24;12;3;15;24;23;24;9;19;53;131;98;164;233;179;145;133;94;119;31;18;28;30;43;36;23;6;16;0;13;60;98;19;184;1046;168;137;45
201812;04020314;04;02;03;14;2;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;6;3;0
201812;04030415;04;03;04;15;1;1195;661;534;4;13;9;3;9;6;0;9;0;12;3;3;23;122;67;125;165;134;89;111;73;45;33;21;21;24;33;15;14;6;3;0;4;34;30;3;145;764;99;93;23
201812;04030416;04;03;04;16;1;2895;1429;1466;16;22;15;21;16;18;12;28;9;12;6;36;64;144;109;221;336;272;253;254;214;169;98;59;58;85;132;114;60;24;9;9;16;74;85;36;208;1659;326;389;102
201812;04030417;04;03;04;17;1;2562;1307;1255;10;13;15;24;15;21;12;15;27;12;9;39;66;162;100;178;306;230;272;228;211;166;72;37;39;68;98;66;24;9;9;9;10;67;96;39;228;1525;275;271;51
201812;04030518;04;03;05;18;1;2603;1350;1253;12;12;16;25;15;12;6;19;18;22;9;19;62;160;131;203;340;246;221;200;227;147;84;46;43;70;93;68;33;12;17;15;12;68;86;19;222;1568;277;274;77
201812;04030519;04;03;05;19;1;1624;891;733;6;9;15;16;13;9;3;13;12;18;6;18;21;81;93;152;219;183;171;144;96;96;40;26;33;41;28;24;26;6;0;6;6;53;61;18;102;1058;162;126;38
201812;04030620;04;03;06;20;1;2329;1214;1115;7;3;6;15;12;3;15;15;27;18;6;22;58;124;116;177;333;230;211;229;184;126;67;37;45;61;75;48;28;16;9;6;7;36;84;22;182;1480;230;229;59
