ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;DAU10;DAU5;PDAU10;PDAU5
2015;05020629;05;02;06;29;2;4185;4317;2221;3151;53,1;73,0
2015;05030730;05;03;07;30;2;3350;3625;1062;2027;31,7;55,9
2015;05030731;05;03;07;31;2;10515;11007;3772;6532;35,9;59,3
2015;05030832;05;03;08;32;2;10209;10793;4171;6576;40,9;60,9
2015;05030833;05;03;08;33;2;1153;1229;182;306;15,8;24,9
2015;05040934;05;04;09;34;2;3443;3656;1920;2437;55,8;66,7
2015;05040935;05;04;09;35;2;378;390;175;227;46,3;58,2
2015;05040936;05;04;09;36;2;8557;9174;4017;5827;46,9;63,5
2015;05040937;05;04;09;37;2;1980;2069;1151;1535;58,1;74,2
2015;05040938;05;04;09;38;2;3274;3455;1781;2461;54,4;71,2
2015;06010101;06;01;01;01;2;6294;6571;3177;4393;50,5;66,9
2015;06010102;06;01;01;02;2;7922;8220;3223;5049;40,7;61,4
2015;06010103;06;01;01;03;2;5711;5961;2541;3867;44,5;64,9
2015;06010204;06;01;02;04;2;6293;6571;3117;4551;49,5;69,3
2015;06010205;06;01;02;05;2;8653;9054;3958;6044;45,7;66,8
2015;06010206;06;01;02;06;2;6955;7259;2942;4670;42,3;64,3
2015;06010207;06;01;02;07;2;7123;7425;3017;4752;42,4;64,0
2015;06010208;06;01;02;08;2;5945;6202;2591;3876;43,6;62,5
2015;06010209;06;01;02;09;2;8307;8605;3544;5313;42,7;61,7
2015;06010210;06;01;02;10;2;4412;4581;1880;2904;42,6;63,4
2015;06020301;06;02;03;01;2;4619;4804;2377;3408;51,5;70,9
2015;06020302;06;02;03;02;2;5088;5265;2324;3387;45,7;64,3
2015;06020303;06;02;03;03;2;6682;6944;2809;4395;42,0;63,3
2015;06020304;06;02;03;04;2;6269;6533;2820;4244;45,0;65,0
2015;06020305;06;02;03;05;2;10224;10696;4518;6854;44,2;64,1
2015;06020306;06;02;03;06;2;5911;6133;3374;4585;57,1;74,8
2015;06020407;06;02;04;07;2;4317;4579;1978;3041;45,8;66,4
2015;06020408;06;02;04;08;2;6156;6429;2955;4348;48,0;67,6
2015;06020409;06;02;04;09;2;7457;7739;3546;5109;47,6;66,0
2015;06020410;06;02;04;10;2;6456;6763;3213;4629;49,8;68,4
2015;06020411;06;02;04;11;2;7682;8075;3984;5671;51,9;70,2
2015;06030501;06;03;05;01;2;5361;5619;2922;3876;54,5;69,0
2015;06030502;06;03;05;02;2;5013;5179;2080;3085;41,5;59,6
2015;06030503;06;03;05;03;2;10440;10904;4937;7176;47,3;65,8
2015;06030504;06;03;05;04;2;10108;10615;5329;7460;52,7;70,3
2015;06030605;06;03;06;05;2;6339;6640;3092;4424;48,8;66,6
2015;06030606;06;03;06;06;2;4818;5020;2024;3066;42,0;61,1
2015;06030607;06;03;06;07;2;2911;3036;1261;1942;43,3;64,0
2015;06030608;06;03;06;08;2;11077;11799;4822;7724;43,5;65,5
2015;06030609;06;03;06;09;2;10778;11317;5067;7427;47,0;65,6
2015;06030610;06;03;06;10;2;7406;7831;3720;5301;50,2;67,7
2015;06040701;06;04;07;01;2;8914;9400;4281;6257;48,0;66,6
2015;06040702;06;04;07;02;2;4809;5095;2299;3707;47,8;72,8
2015;06040703;06;04;07;03;2;9787;10293;4518;6622;46,2;64,3
2015;06040804;06;04;08;04;2;6842;7167;3720;5137;54,4;71,7
2015;06040805;06;04;08;05;2;4829;5103;2495;3509;51,7;68,8
2015;06040806;06;04;08;06;2;6720;7053;3791;5100;56,4;72,3
2015;06040807;06;04;08;07;2;5231;5494;2322;3638;44,4;66,2
2015;06040808;06;04;08;08;2;3773;4095;1042;2597;27,6;63,4
2015;06040809;06;04;08;09;2;4555;4813;2326;3320;51,1;69,0
2015;06040810;06;04;08;10;2;6361;6719;2813;4270;44,2;63,6
2015;07010101;07;01;01;01;1;9022;9329;3671;5648;40,7;60,5
2015;07010102;07;01;01;02;1;14607;15199;5674;9193;38,8;60,5
2015;07010103;07;01;01;03;1;9260;9651;3765;6116;40,7;63,4
2015;07010104;07;01;01;04;1;12367;12990;4794;7928;38,8;61,0
2015;07020201;07;02;02;01;1;9679;10076;4425;6677;45,7;66,3
2015;07020202;07;02;02;02;1;9239;9619;3511;5621;38,0;58,4
2015;07020203;07;02;02;03;1;16057;16777;6403;10096;39,9;60,2
2015;07020204;07;02;02;04;1;10650;11127;3868;6504;36,3;58,5
2015;07030301;07;03;03;01;1;21942;23033;10027;15180;45,7;65,9
2015;07030302;07;03;03;02;1;8419;8815;3908;5854;46,4;66,4
2015;07030303;07;03;03;03;1;11015;11594;4538;7531;41,2;65,0
2015;07040401;07;04;04;01;2;16006;16873;7498;10884;46,8;64,5
2015;07040402;07;04;04;02;2;1997;2047;829;1249;41,5;61,0
2015;07040403;07;04;04;03;2;21614;22550;8845;13856;40,9;61,4
2015;07040404;07;04;04;04;2;4712;4892;2303;3423;48,9;70,0
2015;07040405;07;04;04;05;2;9877;10328;3618;6264;36,6;60,7
2015;07040406;07;04;04;06;2;3385;3527;917;1722;27,1;48,8
2015;07050501;07;05;05;01;2;14521;15109;6403;9644;44,1;63,8
2015;07050502;07;05;05;02;2;7468;7755;2725;4494;36,5;57,9
2015;07050503;07;05;05;03;2;8486;8763;3989;5864;47,0;66,9
2015;07050504;07;05;05;04;2;5105;5321;2610;3698;51,1;69,5
2015;07050505;07;05;05;05;2;9670;10077;5077;7198;52,5;71,4
2015;07050506;07;05;05;06;2;2057;2158;1181;1557;57,4;72,2
2015;07060601;07;06;06;01;2;8983;9458;3880;5891;43,2;62,3
2015;07060602;07;06;06;02;2;4255;4472;2311;3320;54,3;74,2
2015;07060603;07;06;06;03;2;2540;2694;1380;1918;54,3;71,2
2015;07060604;07;06;06;04;2;12955;13592;5905;8735;45,6;64,3
2015;07070701;07;07;07;01;2;9564;9988;5208;7125;54,5;71,3
2015;07070702;07;07;07;02;2;9606;10052;4991;6984;52,0;69,5
2015;07070703;07;07;07;03;2;6873;7158;3633;5136;52,9;71,8
2015;07070704;07;07;07;04;2;7322;7799;3172;4822;43,3;61,8
2015;07070705;07;07;07;05;2;6462;6756;3623;5036;56,1;74,5
2015;07070706;07;07;07;06;2;3558;3730;1556;2293;43,7;61,5
2015;07070707;07;07;07;07;2;2609;2712;1558;2059;59,7;75,9
2015;08010115;08;01;01;15;1;790;827;288;525;36,5;63,5
2015;08010116;08;01;01;16;1;3253;3393;1127;2032;34,6;59,9
2015;08010117;08;01;01;17;1;14853;15454;4376;8544;29,5;55,3
2015;08010118;08;01;01;18;1;10764;11348;3062;6048;28,4;53,3
2015;08010211;08;01;02;11;1;9263;9683;2730;5214;29,5;53,8
2015;08010212;08;01;02;12;1;6656;7115;2459;4436;36,9;62,3
2015;08010213;08;01;02;13;1;11513;12028;3410;6632;29,6;55,1
2015;08010214;08;01;02;14;1;7502;7886;2200;4296;29,3;54,5
2015;08010301;08;01;03;01;1;25362;26378;8680;15290;34,2;58,0
2015;08010302;08;01;03;02;1;3426;3563;1503;2377;43,9;66,7
2015;08010303;08;01;03;03;1;7881;8209;2349;4385;29,8;53,4
2015;08010404;08;01;04;04;1;21310;22286;6301;12094;29,6;54,3
2015;08010405;08;01;04;05;1;8352;8701;2547;4641;30,5;53,3
2015;08010406;08;01;04;06;1;6186;6566;1871;3503;30,2;53,4
2015;08010407;08;01;04;07;1;756;778;162;400;21,4;51,4
2015;08010508;08;01;05;08;1;4757;5136;1803;3332;37,9;64,9
2015;08010509;08;01;05;09;1;7992;8753;2473;5583;30,9;63,8
2015;08010510;08;01;05;10;1;356;379;72;168;20,2;44,3
2015;08020619;08;02;06;19;2;9664;10234;3382;5837;35,0;57,0
2015;08020620;08;02;06;20;2;8440;8820;3443;5515;40,8;62,5
2015;08020621;08;02;06;21;2;2112;2213;1294;1695;61,3;76,6
2015;08020622;08;02;06;22;2;13096;13655;6373;9395;48,7;68,8
2015;08020623;08;02;06;23;2;1194;1240;539;877;45,1;70,7
2015;08020624;08;02;06;24;2;1039;1103;442;693;42,5;62,8
2015;08020625;08;02;06;25;2;3100;3231;1608;2231;51,9;69,0
2015;08020726;08;02;07;26;2;7719;8027;3965;5687;51,4;70,8
2015;08020727;08;02;07;27;2;10535;10986;5428;7750;51,5;70,5
2015;08020728;08;02;07;28;2;7545;7925;3362;4974;44,6;62,8
2015;08030829;08;03;08;29;2;11192;11806;5752;8435;51,4;71,4
2015;08030830;08;03;08;30;2;6727;6958;3644;5069;54,2;72,9
