ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
201712;03061434;03;06;14;34;1;5661;5951;1815;3480;32,1;58,5
201712;03061435;03;06;14;35;1;3550;3700;1335;2121;37,6;57,3
201712;03061441;03;06;14;41;1;2029;2332;208;1199;10,3;51,4
201712;03071536;03;07;15;36;1;9585;10208;3182;5759;33,2;56,4
201712;03071537;03;07;15;37;1;13769;14621;4771;7754;34,7;53,0
201712;03071633;03;07;16;33;1;2880;3011;1207;1848;41,9;61,4
201712;03071638;03;07;16;38;1;15375;16368;5377;9336;35,0;57,0
201712;03071639;03;07;16;39;1;10932;11727;4351;7118;39,8;60,7
201712;04010101;04;01;01;01;2;9712;10172;4399;6915;45,3;68,0
201712;04010102;04;01;01;02;2;848;883;324;438;38,2;49,6
201712;04010103;04;01;01;03;2;7012;7430;3330;5173;47,5;69,6
201712;04020204;04;02;02;04;2;158;176;43;67;27,2;38,1
201712;04020205;04;02;02;05;2;1243;1308;671;899;54,0;68,7
201712;04020206;04;02;02;06;2;2653;2702;1333;1765;50,2;65,3
201712;04020207;04;02;02;07;2;2374;2478;1128;1651;47,5;66,6
201712;04020208;04;02;02;08;2;2665;2815;1286;1978;48,3;70,3
201712;04020209;04;02;02;09;2;2960;3106;1494;1965;50,5;63,3
201712;04020310;04;02;03;10;2;608;611;181;259;29,8;42,4
201712;04020311;04;02;03;11;2;13933;14461;6746;9477;48,4;65,5
201712;04020312;04;02;03;12;2;5060;5266;2310;3230;45,7;61,3
201712;04020313;04;02;03;13;2;7010;7281;2948;4304;42,1;59,1
201712;04020314;04;02;03;14;2;8;8;8;8;100,0;100,0
201712;04030415;04;03;04;15;1;2817;2887;847;1338;30,1;46,3
201712;04030416;04;03;04;16;1;9549;10006;4524;6752;47,4;67,5
201712;04030417;04;03;04;17;1;10018;10450;4602;6881;45,9;65,8
201712;04030518;04;03;05;18;1;8801;9093;3951;5758;44,9;63,3
201712;04030519;04;03;05;19;1;5372;5578;2177;3347;40,5;60,0
201712;04030620;04;03;06;20;1;8147;8411;3496;5238;42,9;62,3
201712;04030621;04;03;06;21;1;2791;2892;1108;1724;39,7;59,6
201712;04030622;04;03;06;22;1;9916;10256;4243;6324;42,8;61,7
201712;04030623;04;03;06;23;1;4585;4786;1794;2742;39,1;57,3
201712;04030724;04;03;07;24;1;6116;6312;2802;4077;45,8;64,6
201712;04030725;04;03;07;25;1;11322;11806;4916;7222;43,4;61,2
201712;04030726;04;03;07;26;1;5257;5431;2307;3345;43,9;61,6
201712;04030827;04;03;08;27;1;11421;11830;4638;7058;40,6;59,7
201712;04030828;04;03;08;28;1;9013;9265;4231;5932;46,9;64,0
201712;04030929;04;03;09;29;1;5663;5849;2554;3654;45,1;62,5
201712;04030930;04;03;09;30;1;5172;5346;2431;3401;47,0;63,6
201712;04030931;04;03;09;31;1;3465;3615;1467;2133;42,3;59,0
201712;04031032;04;03;10;32;1;14257;14749;6524;9385;45,8;63,6
201712;04041133;04;04;11;33;2;40;40;24;24;60,0;60,0
201712;04041134;04;04;11;34;2;4825;5080;1917;2875;39,7;56,6
201712;04041135;04;04;11;35;2;2588;2703;1237;1793;47,8;66,3
201712;04041136;04;04;11;36;2;2801;2913;1264;1891;45,1;64,9
201712;04041137;04;04;11;37;2;7533;7853;3549;5098;47,1;64,9
201712;04041238;04;04;12;38;2;5486;5769;2441;3773;44,5;65,4
201712;04041239;04;04;12;39;2;189;192;43;70;22,8;36,5
201712;04041240;04;04;12;40;2;1418;1473;776;1041;54,7;70,7
201712;04041241;04;04;12;41;2;6488;6750;3060;4623;47,2;68,5
201712;04041342;04;04;13;42;2;3890;4008;1998;2829;51,4;70,6
201712;04041343;04;04;13;43;2;3281;3411;1754;2402;53,5;70,4
201712;04041344;04;04;13;44;2;9895;10292;5032;7189;50,9;69,9
201712;04051445;04;05;14;45;1;5772;5984;2520;3861;43,7;64,5
201712;04051446;04;05;14;46;1;9868;10213;4509;6439;45,7;63,0
201712;04051447;04;05;14;47;1;4928;5079;2225;3175;45,2;62,5
201712;04051448;04;05;14;48;1;8639;8913;3904;5596;45,2;62,8
201712;04051549;04;05;15;49;1;4210;4420;1769;2682;42,0;60,7
201712;04051550;04;05;15;50;1;5208;5404;2270;3327;43,6;61,6
201712;04051551;04;05;15;51;1;4113;4271;1877;2779;45,6;65,1
201712;04051652;04;05;16;52;1;9060;9394;4282;6199;47,3;66,0
201712;04051653;04;05;16;53;1;6474;6688;2950;4264;45,6;63,8
201712;04051654;04;05;16;54;1;2872;2963;1307;1896;45,5;64,0
201712;04051655;04;05;16;55;1;6505;6780;2805;4301;43,1;63,4
201712;04051656;04;05;16;56;1;6962;7289;3249;4856;46,7;66,6
201712;04061757;04;06;17;57;2;78;78;42;48;53,8;61,5
201712;05010101;05;01;01;01;2;9830;10361;3563;5907;36,2;57,0
201712;05010102;05;01;01;02;2;5591;5778;2429;3530;43,4;61,1
201712;05010103;05;01;01;03;2;7149;7428;3447;4988;48,2;67,2
201712;05010204;05;01;02;04;2;3166;3388;1145;2040;36,2;60,2
201712;05010205;05;01;02;05;2;1793;1866;1098;1401;61,2;75,1
201712;05010206;05;01;02;06;2;9430;9910;4337;6468;46,0;65,3
201712;05010207;05;01;02;07;2;10242;10918;4759;7620;46,5;69,8
201712;05010208;05;01;02;08;2;6929;7294;2655;4397;38,3;60,3
201712;05010209;05;01;02;09;2;5617;5860;3126;4193;55,7;71,6
201712;05010310;05;01;03;10;2;3507;3694;1336;2257;38,1;61,1
201712;05010311;05;01;03;11;2;5037;5363;1475;2891;29,3;53,9
201712;05010312;05;01;03;12;2;6368;6761;1937;3449;30,4;51,0
201712;05010313;05;01;03;13;2;6086;6397;2186;3665;35,9;57,3
201712;05010314;05;01;03;14;2;11105;11605;4219;6861;38,0;59,1
201712;05010339;05;01;03;39;2;800;881;201;277;25,1;31,4
201712;05020415;05;02;04;15;2;3591;3749;2335;3020;65,0;80,6
201712;05020416;05;02;04;16;2;1606;1660;1094;1330;68,1;80,1
201712;05020417;05;02;04;17;2;5491;5724;3004;3993;54,7;69,8
201712;05020418;05;02;04;18;2;3730;3931;1830;2614;49,1;66,5
201712;05020419;05;02;04;19;2;6375;6738;3016;4443;47,3;65,9
201712;05020420;05;02;04;20;2;875;933;495;642;56,6;68,8
201712;05020521;05;02;05;21;2;2827;3011;1039;1785;36,8;59,3
201712;05020522;05;02;05;22;2;6386;6899;2405;3943;37,7;57,2
201712;05020523;05;02;05;23;2;10759;11717;3906;7329;36,3;62,6
201712;05020524;05;02;05;24;2;5839;6026;3417;4348;58,5;72,2
201712;05020625;05;02;06;25;2;7009;7295;2815;4402;40,2;60,3
201712;05020626;05;02;06;26;2;17490;18295;6277;10251;35,9;56,0
201712;05020627;05;02;06;27;2;3851;4109;1361;2345;35,3;57,1
201712;05020628;05;02;06;28;2;1875;1951;977;1443;52,1;74,0
201712;05020629;05;02;06;29;2;4266;4379;2242;3146;52,6;71,8
201712;05030730;05;03;07;30;2;3465;3754;1318;2333;38,0;62,1
201712;05030731;05;03;07;31;2;10613;11119;4088;7139;38,5;64,2
201712;05030832;05;03;08;32;2;10677;11288;4452;6937;41,7;61,5
201712;05030833;05;03;08;33;2;615;655;212;315;34,5;48,1
