ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
202012;07030301;07;03;03;01;1;3806;1817;1989;18;15;27;27;16;20;25;38;35;34;15;49;91;267;203;335;494;363;364;340;259;235;93;72;59;64;118;61;38;12;13;6;18;85;167;49;358;2358;400;302;69
202012;07030302;07;03;03;02;1;1588;765;823;10;9;6;9;9;3;6;15;12;9;9;17;38;92;63;137;223;188;133;117;110;86;49;28;30;41;57;36;43;3;0;0;10;33;54;17;130;971;163;164;46
202012;07030303;07;03;03;03;1;2829;1473;1356;15;18;9;28;13;16;6;25;35;19;9;53;39;156;108;192;321;295;250;252;229;193;91;48;45;70;128;80;44;19;13;10;15;68;110;53;195;1647;332;323;86
202012;07040401;07;04;04;01;2;3229;1588;1641;7;6;12;39;23;6;12;33;27;18;16;24;34;143;116;205;414;376;292;303;290;214;96;61;62;70;147;69;68;28;9;9;7;80;112;24;177;1996;371;348;114
202012;07040402;07;04;04;02;2;221;119;102;0;0;3;3;0;0;0;0;0;4;0;0;3;7;3;13;32;24;25;18;22;13;12;0;9;12;9;3;3;3;0;0;0;6;4;0;10;137;25;33;6
202012;07040403;07;04;04;03;2;5375;2852;2523;32;44;36;82;28;38;38;57;55;68;25;81;127;367;241;438;750;599;513;415;345;271;107;93;73;72;152;110;75;21;13;9;32;190;281;81;494;3301;471;407;118
202012;07040404;07;04;04;04;2;685;356;329;3;3;7;3;0;3;4;7;3;0;6;15;16;50;35;55;76;59;50;69;47;42;18;14;14;15;27;15;7;16;3;3;3;13;23;15;66;391;74;71;29
202012;07040405;07;04;04;05;2;2927;1598;1329;18;22;18;38;22;27;30;41;49;46;26;51;80;191;116;226;406;313;240;238;184;170;78;29;39;46;79;27;43;24;7;3;18;100;219;51;271;1723;277;191;77
202012;07040406;07;04;04;06;2;1433;794;639;18;10;9;23;16;9;17;16;25;14;6;10;24;70;53;162;248;167;116;100;105;76;32;15;24;6;34;19;9;0;0;0;18;58;87;10;94;951;123;83;9
202012;07050501;07;05;05;01;2;3728;1921;1807;13;38;32;50;22;18;19;42;64;41;32;55;82;187;158;335;477;402;312;328;239;211;114;62;53;67;125;66;45;22;10;7;13;142;216;55;269;2251;387;311;84
202012;07050502;07;05;05;02;2;1899;1005;894;17;19;12;37;21;11;14;37;30;21;18;49;43;123;87;125;258;174;188;148;145;97;50;37;19;21;48;26;3;12;9;0;17;89;131;49;166;1125;184;114;24
202012;07050503;07;05;05;03;2;1466;754;712;3;6;7;17;6;9;4;9;16;9;12;22;23;68;63;101;181;160;124;151;102;88;34;27;28;48;65;45;22;10;3;3;3;36;59;22;91;882;149;186;38
202012;07050504;07;05;05;04;2;886;449;437;10;5;6;15;6;6;3;15;14;13;3;6;20;58;33;54;102;74;75;97;77;65;35;15;21;3;34;12;6;0;3;0;10;32;54;6;78;512;115;70;9
202012;07050505;07;05;05;05;2;1478;742;736;0;9;7;29;16;9;20;22;25;19;10;22;31;100;46;88;178;152;133;145;107;84;23;26;16;31;47;33;32;9;3;6;0;61;105;22;131;849;133;127;50
202012;07050506;07;05;05;06;2;220;115;105;0;0;0;0;0;0;0;0;0;0;0;0;13;6;0;15;22;34;19;29;26;16;0;8;10;6;3;7;3;0;3;0;0;0;0;0;19;145;24;26;6
202012;07060601;07;06;06;01;2;2430;1313;1117;22;29;32;63;40;31;33;84;72;81;42;109;99;127;81;149;219;250;214;155;153;97;40;31;24;29;54;25;24;12;3;6;22;164;343;109;226;1221;168;132;45
202012;07060602;07;06;06;02;2;538;275;263;4;6;3;13;3;3;0;6;14;6;0;9;10;19;7;43;82;45;45;67;28;31;13;18;0;16;16;13;15;0;3;0;4;25;29;9;29;317;62;45;18
202012;07060603;07;06;06;03;2;511;257;254;0;12;3;9;7;7;3;12;13;14;6;20;14;33;16;24;31;36;60;57;29;30;9;6;7;10;19;15;6;3;0;0;0;31;55;20;47;253;45;51;9
202012;07060604;07;06;06;04;2;2353;1173;1180;12;24;25;51;20;24;15;33;50;28;9;48;61;157;75;131;277;252;249;215;164;133;69;26;33;35;56;36;25;14;3;3;12;120;159;48;218;1363;228;160;45
202012;07070701;07;07;07;01;2;1100;562;538;6;3;17;21;3;3;3;3;17;6;6;18;39;98;46;56;105;122;147;103;74;59;20;3;19;33;38;17;9;6;0;0;6;44;38;18;137;653;82;107;15
202012;07070702;07;07;07;02;2;996;502;494;10;12;6;18;10;6;3;16;22;12;3;18;22;37;46;62;113;57;109;100;69;70;27;19;23;24;36;19;12;9;6;0;10;46;62;18;59;556;116;102;27
202012;07070703;07;07;07;03;2;1244;605;639;6;16;12;28;17;13;13;36;31;34;6;19;24;60;39;67;112;161;95;109;96;56;43;18;12;23;40;29;23;3;3;0;6;73;133;19;84;679;117;104;29
202012;07070704;07;07;07;04;2;1939;994;945;14;31;30;60;34;24;40;63;61;73;36;103;95;102;60;93;132;182;176;144;133;79;44;14;22;23;34;18;15;4;0;0;14;155;297;103;197;920;137;97;19
202012;07070705;07;07;07;05;2;612;302;310;0;3;10;6;0;5;6;0;10;7;3;17;16;29;13;27;78;58;60;54;57;53;13;18;10;12;25;3;12;0;3;4;0;19;31;17;45;347;84;50;19
202012;07070706;07;07;07;06;2;498;288;210;7;7;12;22;3;9;7;11;12;14;3;12;9;32;39;32;62;46;39;27;27;25;12;0;3;0;13;7;0;3;3;0;7;44;56;12;41;272;37;23;6
202012;07070707;07;07;07;07;2;278;119;159;6;12;0;12;0;3;3;6;0;10;0;8;0;20;6;12;23;27;19;21;25;25;14;3;0;3;3;3;3;11;0;0;6;24;22;8;20;133;42;9;14
202012;08010115;08;01;01;15;1;320;190;130;0;0;0;3;0;0;7;0;10;4;0;0;0;15;21;42;71;47;21;6;16;12;9;0;7;12;7;3;7;0;0;0;0;3;21;0;15;224;21;29;7
202012;08010116;08;01;01;16;1;1386;750;636;7;4;6;12;6;6;3;6;10;6;3;10;9;61;66;117;230;165;146;119;106;90;36;19;16;24;40;18;30;12;3;0;7;28;34;10;70;949;145;98;45
202012;08010117;08;01;01;17;1;5394;2886;2508;25;31;9;49;18;10;12;42;42;26;12;51;87;252;246;445;1063;826;566;381;318;235;111;75;58;85;160;87;57;12;0;3;25;107;144;51;339;3845;421;390;72
202012;08010118;08;01;01;18;1;4550;2411;2139;17;26;31;49;36;25;26;44;41;45;39;67;82;214;233;410;767;556;434;364;289;266;93;59;46;60;91;69;43;16;12;0;17;142;220;67;296;3053;418;266;71
202012;08010211;08;01;02;11;1;3704;1958;1746;7;12;12;24;13;19;13;29;30;20;10;30;37;163;178;342;650;515;336;270;243;250;80;75;54;48;84;73;63;15;9;0;7;61;121;30;200;2534;405;259;87
202012;08010212;08;01;02;12;1;2548;1297;1251;6;7;3;44;15;6;6;22;19;36;18;42;67;92;69;140;317;291;252;260;205;165;80;52;42;63;84;82;47;16;0;0;6;69;107;42;159;1534;297;271;63
202012;08010213;08;01;02;13;1;4328;2285;2043;25;10;20;57;21;28;31;50;34;32;12;50;88;223;196;399;680;545;444;352;297;225;92;55;42;59;115;76;39;18;10;3;25;108;187;50;311;2913;372;292;70
202012;08010214;08;01;02;14;1;3461;1816;1645;21;32;32;36;20;27;30;53;48;30;26;75;81;236;167;273;518;350;314;265;233;206;88;53;34;39;84;43;25;12;10;0;21;120;214;75;317;2120;347;200;47
202012;08010301;08;01;03;01;1;8617;4448;4169;43;29;27;49;26;32;22;51;34;35;18;49;73;350;350;797;1614;1350;1027;651;524;441;173;98;88;136;240;156;99;31;4;0;43;131;192;49;423;6313;712;620;134
202012;08010302;08;01;03;02;1;858;417;441;0;0;4;13;3;0;0;3;9;9;0;10;9;17;41;83;122;101;111;87;54;41;25;18;18;22;28;6;15;9;0;0;0;20;21;10;26;599;84;74;24
202012;08010303;08;01;03;03;1;3348;1762;1586;15;9;17;31;20;12;19;37;34;21;13;34;54;152;158;297;605;453;327;257;210;150;72;53;40;54;88;64;39;7;0;6;15;77;136;34;206;2307;275;246;52
202012;08010404;08;01;04;04;1;7936;4250;3686;25;38;43;84;30;47;34;83;76;64;32;114;132;378;344;755;1396;1050;731;592;457;433;186;97;103;130;223;142;77;31;9;0;25;195;336;114;510;5325;716;598;117
202012;08010405;08;01;04;05;1;2715;1417;1298;13;12;6;15;15;3;9;36;23;32;12;27;46;139;106;254;539;381;259;227;157;130;56;44;40;35;41;15;25;9;6;3;13;48;115;27;185;1923;230;131;43
202012;08010406;08;01;04;06;1;2857;1522;1335;24;28;38;80;41;40;35;66;53;57;18;71;72;118;125;253;410;349;267;215;142;121;62;30;15;33;30;37;18;9;0;0;24;187;269;71;190;1761;213;115;27
202012;08010407;08;01;04;07;1;217;115;102;0;0;0;3;0;0;0;0;0;3;0;0;3;10;15;21;50;32;16;18;15;10;0;6;3;0;0;6;3;3;0;0;0;3;3;0;13;167;16;9;6
202012;08010508;08;01;05;08;1;2128;1156;972;17;12;6;39;6;17;12;21;25;33;15;35;36;168;78;196;258;212;167;183;177;148;64;32;26;32;49;34;27;0;0;3;17;63;123;35;204;1271;244;141;30
202012;08010509;08;01;05;09;1;2631;1364;1267;7;9;20;28;13;14;20;43;34;40;15;31;64;111;75;129;290;292;266;283;253;209;74;28;33;65;71;60;33;21;0;0;7;70;166;31;175;1588;311;229;54
202012;08010510;08;01;05;10;1;221;133;88;0;3;0;3;0;3;3;0;3;0;0;6;6;19;21;16;28;26;22;21;16;22;0;0;0;0;0;0;3;0;0;0;0;6;9;6;25;150;22;0;3
202012;08020619;08;02;06;19;2;3973;2287;1686;26;40;36;76;40;40;36;78;81;58;32;90;98;280;183;337;538;410;366;284;287;199;95;35;23;38;68;55;32;6;6;0;26;192;325;90;378;2405;329;184;44
202012;08020620;08;02;06;20;2;2178;1146;1032;18;15;13;26;10;21;6;24;19;27;9;35;49;131;89;179;299;238;215;194;152;126;62;24;37;37;69;32;13;9;0;0;18;64;106;35;180;1366;212;175;22
202012;08020621;08;02;06;21;2;197;94;103;0;0;0;3;0;0;0;0;3;3;0;0;3;12;0;9;13;19;12;18;21;29;6;15;6;6;6;6;0;7;0;0;0;3;6;0;15;92;50;24;7
202012;08020622;08;02;06;22;2;1949;988;961;16;9;12;9;16;12;16;16;17;6;9;22;27;94;70;156;293;200;190;169;143;108;70;36;31;29;87;43;27;9;7;0;16;46;76;22;121;1221;214;190;43
202012;08020623;08;02;06;23;2;184;79;105;0;3;0;3;0;0;0;3;0;3;0;3;3;6;0;14;28;6;17;19;15;21;9;6;6;6;6;0;4;3;0;0;0;6;6;3;9;99;36;18;7
202012;08020624;08;02;06;24;2;184;90;94;3;0;0;0;0;0;3;3;3;0;0;0;3;20;13;9;10;18;13;15;27;15;0;0;6;3;13;7;0;0;0;0;3;0;9;0;23;105;15;29;0
202012;08020625;08;02;06;25;2;535;312;223;0;0;0;6;7;4;3;0;0;9;3;6;10;28;29;48;46;50;46;45;57;40;15;15;6;9;26;15;6;3;0;3;0;13;19;6;38;321;70;56;12
202012;08020726;08;02;07;26;2;1000;486;514;9;15;7;21;10;3;6;6;12;12;3;19;21;64;40;59;105;98;75;87;86;75;23;21;19;24;25;31;21;3;0;0;9;53;42;19;85;550;119;99;24
202012;08020727;08;02;07;27;2;1544;781;763;7;9;12;39;9;9;10;26;28;28;12;29;47;76;56;79;170;176;175;132;150;88;48;12;15;20;27;26;26;3;0;0;7;69;113;29;123;938;148;88;29
202012;08020728;08;02;07;28;2;2019;1121;898;9;13;17;49;12;22;13;32;24;21;22;47;50;154;102;157;266;213;182;170;146;103;50;20;24;21;37;18;15;4;6;0;9;91;134;47;204;1236;173;100;25
202012;08030829;08;03;08;29;2;2686;1353;1333;18;15;21;29;19;15;15;47;27;22;12;39;71;120;87;175;291;265;255;245;239;208;86;65;44;63;66;65;44;18;0;0;18;84;138;39;191;1557;359;238;62
202012;08030830;08;03;08;30;2;1286;645;641;4;11;3;18;7;6;6;10;12;10;3;9;24;61;43;88;133;125;128;110;125;98;62;37;27;26;41;27;17;12;3;0;4;39;47;9;85;752;197;121;32
202012;08030831;08;03;08;31;2;3955;1969;1986;25;22;35;59;14;22;23;45;49;59;39;75;56;197;113;243;432;403;393;395;318;299;122;75;55;81;128;81;57;31;6;3;25;130;237;75;253;2297;496;345;97
202012;08040932;08;04;09;32;2;383;172;211;3;3;3;6;3;6;3;13;3;9;3;4;9;21;6;19;40;53;51;40;26;16;10;10;9;5;3;3;3;0;0;0;3;15;37;4;30;235;36;20;3
202012;08040933;08;04;09;33;2;598;300;298;7;3;3;12;3;3;3;3;3;3;0;9;10;24;29;27;78;55;57;52;65;43;20;9;3;9;28;18;13;3;0;3;7;21;15;9;34;363;72;58;19
202012;08040934;08;04;09;34;2;406;192;214;0;0;3;3;0;0;3;6;6;15;3;25;10;31;7;35;25;49;19;49;31;31;15;6;3;3;6;6;13;3;0;0;0;6;33;25;41;215;52;18;16
202012;08041035;08;04;10;35;2;1290;679;611;6;11;9;24;9;6;6;18;21;12;12;16;39;83;46;72;126;126;119;146;108;69;19;24;24;37;34;33;25;10;0;0;6;53;75;16;122;743;112;128;35
202012;08041036;08;04;10;36;2;719;372;347;3;6;6;0;6;0;7;10;6;12;7;16;16;48;32;28;56;80;74;68;60;48;23;9;9;15;24;19;22;9;0;0;3;18;42;16;64;398;80;67;31
202012;08041037;08;04;10;37;2;1427;775;652;12;15;22;22;3;16;10;22;21;28;6;38;35;93;59;102;173;127;122;106;97;84;50;13;22;33;42;35;0;16;3;0;12;62;103;38;128;786;147;132;19
202012;08041038;08;04;10;38;2;583;298;285;0;7;0;0;0;0;6;6;0;4;0;9;16;39;17;27;55;56;50;68;70;40;15;9;3;15;21;22;18;3;7;0;0;7;16;9;55;343;64;61;28
202012;08041039;08;04;10;39;2;405;175;230;4;0;3;9;4;9;0;6;3;9;10;6;7;9;9;27;41;40;44;35;42;25;9;10;4;3;16;6;12;0;3;0;4;16;37;6;16;238;44;29;15
202012;08041040;08;04;10;40;2;884;447;437;3;15;3;16;6;3;3;16;17;17;12;15;12;41;28;57;78;73;102;98;62;68;25;7;15;28;35;9;7;10;3;0;3;40;68;15;53;498;100;87;20
202012;09010101;09;01;01;01;2;2598;1331;1267;18;9;18;31;7;21;6;21;21;10;9;31;40;118;112;252;544;467;271;204;166;84;43;14;16;19;22;21;0;3;0;0;18;65;88;31;158;2016;141;78;3
202012;09010102;09;01;01;02;2;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
202012;09010201;09;01;02;01;2;463;239;224;6;0;4;0;3;3;0;3;3;6;4;0;10;30;22;37;83;67;75;39;24;22;9;0;0;10;0;0;0;3;0;0;6;7;19;0;40;347;31;10;3
202012;09010202;09;01;02;02;2;891;488;403;9;17;6;21;7;3;10;15;3;6;0;3;13;74;67;135;165;107;65;66;28;36;9;3;7;0;13;0;3;0;0;0;9;51;37;3;87;633;48;20;3
202012;09010301;09;01;03;01;2;1707;919;788;21;7;9;21;18;3;6;9;14;9;6;12;26;125;120;207;381;212;152;96;107;49;23;21;11;15;9;9;6;3;0;0;21;55;47;12;151;1275;93;44;9
202012;09010302;09;01;03;02;2;533;286;247;6;10;13;20;12;14;11;18;17;20;12;36;19;12;12;22;44;50;41;36;39;25;3;6;3;6;7;13;3;3;0;0;6;55;92;36;31;244;34;29;6
202012;09010401;09;01;04;01;2;635;334;301;6;18;13;18;11;3;3;10;9;4;3;7;19;49;43;69;122;93;38;30;18;24;3;3;7;3;3;3;3;0;0;0;6;60;32;7;68;413;30;16;3
202012;09010402;09;01;04;02;2;1010;507;503;6;18;6;28;7;13;10;12;18;11;3;18;21;62;62;103;145;109;99;79;64;35;22;13;6;9;13;3;12;3;0;0;6;59;67;18;83;661;70;31;15
202012;09020501;09;02;05;01;2;1849;1045;804;28;20;18;49;20;18;22;28;33;40;10;37;69;180;103;220;349;186;110;131;75;61;18;6;3;12;3;0;0;0;0;0;28;107;151;37;249;1174;85;18;0
202012;09020502;09;02;05;02;2;2672;1389;1283;43;45;51;71;42;36;26;50;38;39;30;58;99;256;170;243;422;285;198;149;109;95;25;27;10;9;27;6;6;4;3;0;43;209;219;58;355;1576;147;52;13
202012;09020601;09;02;06;01;2;2301;1299;1002;34;34;34;57;30;12;19;32;44;50;22;47;79;222;157;288;386;274;164;119;76;55;19;6;17;18;0;6;0;0;0;0;34;155;179;47;301;1464;80;41;0
202012;09020602;09;02;06;02;2;195;101;94;0;0;9;6;0;0;0;3;6;6;0;9;6;12;6;29;23;19;19;12;10;8;3;0;3;0;3;0;3;0;0;0;0;15;15;9;18;118;11;6;3
202012;09020701;09;02;07;01;2;965;522;443;6;10;3;21;8;12;10;12;6;4;0;9;34;196;98;141;152;109;52;27;13;20;3;3;6;0;6;4;0;0;0;0;6;42;44;9;230;592;26;16;0
202012;09020702;09;02;07;02;2;2474;1332;1142;32;47;36;79;31;22;27;42;52;46;20;58;73;216;161;251;386;270;210;146;96;81;38;10;13;9;6;6;3;7;0;0;32;193;209;58;289;1520;129;34;10
202012;09020801;09;02;08;01;2;231;124;107;3;0;7;3;6;3;3;3;0;0;0;3;3;16;12;21;47;36;12;14;18;6;3;3;3;3;3;0;0;0;0;0;3;16;9;3;19;160;12;9;0
202012;09020802;09;02;08;02;2;1343;717;626;24;33;22;55;25;28;16;35;31;29;9;27;41;81;48;121;189;159;115;78;66;51;18;12;6;10;14;0;0;0;0;0;24;135;148;27;122;776;81;30;0
202012;09030901;09;03;09;01;2;1081;551;530;16;14;0;27;12;16;7;21;22;19;9;28;10;58;44;96;137;142;100;118;86;35;9;6;6;6;12;19;6;0;0;0;16;53;94;28;68;723;50;43;6
202012;09030902;09;03;09;02;2;650;336;314;6;10;18;20;16;10;16;9;15;19;9;35;21;36;36;41;65;52;52;46;34;27;14;15;3;7;15;0;0;3;0;0;6;64;78;35;57;326;56;25;3
202012;09030903;09;03;09;03;2;791;404;387;13;15;9;25;12;13;22;27;18;15;9;21;31;62;42;51;84;101;53;56;36;30;13;3;6;3;15;3;3;0;0;0;13;61;104;21;93;423;46;27;3
202012;09031001;09;03;10;01;2;1079;621;458;10;14;16;22;10;6;6;12;23;22;14;28;50;79;63;86;124;108;126;76;66;55;29;0;6;6;6;9;7;0;0;0;10;62;83;28;129;649;84;27;7
202012;09031101;09;03;11;01;2;666;329;337;9;6;16;16;3;9;7;8;18;19;6;12;21;57;27;46;116;86;58;54;27;6;18;3;6;3;0;6;3;0;0;0;9;41;67;12;78;414;27;15;3
202012;09031201;09;03;12;01;2;75;33;42;0;0;0;0;0;0;0;0;6;3;0;0;0;6;3;3;6;9;0;15;6;3;0;3;0;3;6;3;0;0;0;0;0;0;9;0;6;42;6;12;0
202012;09031202;09;03;12;02;2;140;65;75;3;0;3;0;3;3;0;0;0;4;0;0;3;0;9;0;20;24;21;6;10;3;3;9;3;3;7;0;3;0;0;0;3;6;7;0;3;90;15;13;3
202012;09041301;09;04;13;01;2;364;196;168;3;7;0;9;4;3;3;7;6;3;6;4;13;13;15;26;43;45;31;41;35;4;13;3;6;6;9;6;0;0;0;0;3;20;28;4;26;236;20;27;0
202012;09041302;09;04;13;02;2;101;46;55;0;0;4;0;0;3;6;0;0;3;4;3;0;4;6;7;17;6;6;9;3;10;0;3;0;7;0;0;0;0;0;0;0;4;16;3;4;54;13;7;0
202012;09041401;09;04;14;01;2;220;112;108;3;3;3;6;3;6;10;3;3;6;0;10;6;9;12;13;37;12;16;21;20;9;0;0;3;3;3;0;0;0;0;0;3;15;28;10;15;131;9;9;0
202012;09041402;09;04;14;02;2;140;62;78;0;3;7;13;0;4;6;7;6;3;0;8;0;3;0;12;21;9;20;9;6;3;0;0;0;0;0;0;0;0;0;0;0;23;26;8;3;77;3;0;0
202012;09041403;09;04;14;03;2;402;246;156;0;3;12;6;3;3;3;10;9;12;0;19;19;35;27;24;50;55;50;12;13;12;4;4;0;4;0;10;0;3;0;0;0;24;37;19;54;231;20;14;3
202012;09041501;09;04;15;01;2;973;504;469;0;25;11;31;18;7;17;26;42;18;6;18;21;56;32;99;126;110;93;66;58;52;19;3;3;3;7;6;0;0;0;0;0;85;116;18;77;584;74;19;0
202012;09041601;09;04;16;01;2;263;143;120;0;0;0;4;3;0;0;3;3;12;0;3;9;9;4;9;37;40;28;28;21;25;9;3;3;0;4;0;6;0;0;0;0;7;18;3;18;167;37;7;6
202012;09051701;09;05;17;01;2;306;177;129;6;0;0;12;3;6;3;4;3;10;0;7;7;44;17;14;38;29;31;28;10;11;3;0;4;7;3;6;0;0;0;0;6;15;26;7;51;167;14;20;0
202012;09051702;09;05;17;02;2;638;350;288;0;6;12;12;0;3;7;7;3;6;6;28;15;31;38;61;80;88;64;62;30;34;3;9;6;9;8;6;4;0;0;0;0;30;32;28;46;423;46;29;4
202012;09051801;09;05;18;01;2;541;296;245;6;3;3;16;6;12;9;13;6;13;3;12;17;45;16;46;60;73;54;34;28;7;23;0;11;7;9;3;3;3;0;0;6;28;56;12;62;311;30;30;6
202012;09051901;09;05;19;01;2;1202;630;572;12;19;10;44;15;3;6;13;10;16;4;25;32;93;70;122;234;149;111;60;46;44;16;6;15;9;9;3;3;3;0;0;12;88;52;25;125;792;66;36;6
202012;09052001;09;05;20;01;2;718;369;349;9;6;9;12;3;9;7;19;9;12;3;18;10;34;51;64;124;74;74;64;41;28;7;9;3;3;7;6;0;0;3;0;9;30;59;18;44;492;44;19;3
202012;10010101;10;01;01;01;2;905;445;460;13;21;12;39;22;9;15;24;22;18;14;31;21;31;32;51;123;84;87;70;53;48;20;3;7;3;23;3;3;3;0;0;13;94;102;31;52;500;71;36;6
202012;10010102;10;01;01;02;2;2665;1376;1289;41;40;45;72;40;44;31;72;68;56;18;70;79;161;108;181;311;282;242;231;161;126;53;37;25;30;28;3;7;3;0;0;41;197;289;70;240;1516;216;86;10
202012;10010203;10;01;02;03;2;780;536;244;7;17;16;34;17;13;10;13;28;25;20;11;43;78;46;74;104;70;59;37;24;22;6;3;0;0;3;0;0;0;0;0;7;84;109;11;121;414;31;3;0
202012;10010204;10;01;02;04;2;1402;720;682;25;25;27;59;33;15;23;37;34;41;12;40;24;104;75;89;179;146;135;102;71;54;15;10;3;4;7;3;7;0;0;3;25;144;162;40;128;797;79;17;10
202012;10010205;10;01;02;05;2;863;471;392;14;11;0;22;9;13;17;33;30;16;9;28;42;54;39;76;107;81;54;70;57;39;3;15;3;0;12;0;3;3;3;0;14;42;118;28;96;484;57;15;9
202012;10010206;10;01;02;06;2;2598;1406;1192;39;43;48;87;41;44;19;66;42;55;16;83;89;184;129;194;340;303;216;175;164;74;53;29;16;15;25;0;0;3;3;3;39;219;242;83;273;1521;156;56;9
202012;10010207;10;01;02;07;2;1429;745;684;18;18;12;40;9;16;17;29;24;19;9;42;42;89;71;88;193;145;140;112;110;84;33;12;21;17;10;6;3;0;0;0;18;79;114;42;131;859;129;54;3
202012;10010308;10;01;03;08;2;382;240;142;3;0;3;3;0;4;0;6;3;3;3;15;12;38;25;29;41;34;42;43;21;26;13;0;6;0;3;3;3;0;0;0;3;6;19;15;50;235;39;12;3
202012;10010309;10;01;03;09;2;1953;1045;908;23;25;18;44;24;22;27;39;47;50;18;52;62;117;91;126;268;199;170;186;114;117;29;19;18;9;15;12;9;0;3;0;23;111;203;52;179;1154;165;54;12
202012;10010310;10;01;03;10;2;2360;1208;1152;36;41;31;78;21;26;23;43;57;37;21;49;72;186;127;206;302;257;207;156;153;106;33;28;29;13;13;6;0;3;0;0;36;171;207;49;258;1408;167;61;3
202012;10010311;10;01;03;11;2;183;83;100;0;0;3;0;0;7;3;7;3;3;0;13;9;0;0;12;12;28;15;21;16;6;7;6;3;3;6;0;0;0;0;0;0;3;23;13;9;104;19;12;0
202012;10020412;10;02;04;12;2;1378;662;716;25;24;17;57;35;21;24;44;43;40;12;45;41;85;28;93;167;156;126;112;74;38;24;3;6;16;13;0;6;3;0;0;25;133;184;45;126;756;65;35;9
202012;10020413;10;02;04;13;2;2844;1455;1389;48;59;68;147;59;53;51;105;82;62;28;97;79;204;140;222;361;291;225;142;137;83;36;12;26;3;9;6;6;3;0;0;48;333;381;97;283;1518;131;44;9
202012;10020414;10;02;04;14;2;485;260;225;12;0;7;13;16;3;7;18;13;4;3;15;21;36;18;27;97;52;37;39;16;16;3;3;3;3;0;3;0;0;0;0;12;36;48;15;57;286;22;9;0
202012;10020415;10;02;04;15;2;1975;1075;900;29;34;46;81;33;52;32;57;52;39;36;54;66;139;93;163;246;199;160;97;96;67;34;25;9;15;12;3;6;0;0;0;29;194;268;54;205;1054;126;39;6
202012;10020416;10;02;04;16;2;1303;724;579;18;24;15;44;9;9;21;22;28;31;6;36;34;90;77;100;171;131;119;112;71;61;19;21;9;12;13;0;0;0;0;0;18;92;117;36;124;781;101;34;0
202012;10020517;10;02;05;17;2;1227;633;594;23;36;25;49;22;16;18;34;38;32;15;33;44;93;73;119;159;103;78;84;47;34;16;9;6;6;6;3;3;0;3;0;23;132;153;33;137;663;59;21;6
202012;10020518;10;02;05;18;2;936;465;471;19;25;16;47;16;19;21;33;32;36;21;24;29;49;39;58;120;91;79;54;46;33;13;3;10;0;3;0;0;0;0;0;19;104;162;24;78;487;49;13;0
202012;10020519;10;02;05;19;2;1448;787;661;30;22;35;51;31;23;24;50;42;54;20;51;46;98;49;107;214;151;132;63;72;42;12;13;7;9;0;0;0;0;0;0;30;139;213;51;144;788;67;16;0
202012;10020620;10;02;06;20;2;392;212;180;0;3;3;14;10;6;6;16;3;4;4;6;10;27;22;25;75;55;28;34;13;9;0;4;6;6;3;0;0;0;0;0;0;30;39;6;37;252;13;15;0
202012;10020621;10;02;06;21;2;1006;488;518;15;22;28;42;25;20;6;27;12;29;4;35;42;54;56;92;140;94;83;65;43;38;3;10;3;9;3;3;3;0;0;0;15;117;98;35;96;573;51;18;3
202012;10020622;10;02;06;22;2;827;415;412;6;12;12;21;9;14;6;12;28;9;3;24;18;47;38;85;123;92;93;68;30;21;19;3;0;13;6;9;3;3;0;0;6;54;72;24;65;529;43;28;6
202012;10020623;10;02;06;23;2;433;204;229;12;17;0;9;3;0;3;10;12;3;6;3;12;35;13;22;44;57;31;31;30;30;22;6;3;3;7;6;0;3;0;0;12;29;34;3;47;228;58;19;3
202012;10030724;10;03;07;24;2;896;526;370;0;3;3;7;0;0;0;0;0;3;0;3;28;221;125;187;142;57;46;24;22;7;12;0;0;0;3;3;0;0;0;0;0;13;3;3;249;603;19;6;0
202012;10030725;10;03;07;25;2;986;500;486;13;20;31;26;13;12;10;40;18;12;12;39;38;66;42;58;127;68;88;83;58;46;25;13;6;3;0;3;9;7;0;0;13;90;104;39;104;524;84;12;16
202012;10030726;10;03;07;26;2;367;196;171;6;6;3;9;6;3;7;6;13;12;7;7;17;26;4;34;62;47;21;30;18;10;6;0;3;4;0;0;0;0;0;0;6;24;48;7;43;216;16;7;0
202012;10030727;10;03;07;27;2;500;265;235;6;3;0;6;0;9;4;7;3;4;9;3;17;39;22;43;65;66;56;36;36;33;12;3;0;3;9;6;0;0;0;0;6;9;36;3;56;324;48;18;0
