ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;MH_E;MH_EM;MH_EW;MH_E00_01;MH_E01_02;MH_E02_03;MH_E03_05;MH_E05_06;MH_E06_07;MH_E07_08;MH_E08_10;MH_E10_12;MH_E12_14;MH_E14_15;MH_E15_18;MH_E18_21;MH_E21_25;MH_E25_27;MH_E27_30;MH_E30_35;MH_E35_40;MH_E40_45;MH_E45_50;MH_E50_55;MH_E55_60;MH_E60_63;MH_E63_65;MH_E65_67;MH_E67_70;MH_E70_75;MH_E75_80;MH_E80_85;MH_E85_90;MH_E90_95;MH_E95_110;MH_U1;MH_1U6;MH_6U15;MH_15U18;MH_18U25;MH_25U55;MH_55U65;MH_65U80;MH_80U110
201812;10010310;10;01;03;10;2;4075;2141;1934;68;63;78;146;76;68;63;125;122;120;39;146;118;230;157;213;419;336;268;246;199;205;108;65;44;76;82;110;62;16;4;3;68;363;537;146;348;1838;378;312;85
201812;10010311;10;01;03;11;2;524;226;298;12;9;9;18;13;9;6;12;22;19;6;30;12;6;15;18;37;55;40;21;24;31;12;10;6;9;16;13;15;12;7;0;12;49;74;30;18;210;53;44;34
201812;10020412;10;02;04;12;2;2035;999;1036;33;69;55;124;42;53;49;92;69;68;30;76;51;78;62;112;195;169;133;120;90;105;46;18;22;18;15;15;22;4;0;0;33;290;361;76;129;881;169;70;26
201812;10020413;10;02;04;13;2;3461;1771;1690;80;105;100;165;66;75;60;109;100;92;43;105;111;214;117;245;348;312;241;155;146;123;63;43;31;30;39;61;42;22;9;9;80;436;479;105;325;1564;229;161;82
201812;10020414;10;02;04;14;2;737;355;382;15;16;6;18;12;12;9;22;21;24;15;58;16;47;21;34;66;57;52;48;37;36;19;12;0;15;6;15;13;12;3;0;15;52;103;58;63;315;67;36;28
201812;10020415;10;02;04;15;2;1759;931;828;41;30;48;93;46;36;30;49;45;48;21;65;57;116;80;120;187;174;135;88;82;48;28;19;12;18;16;15;9;3;0;0;41;217;229;65;173;866;95;61;12
201812;10020416;10;02;04;16;2;1582;885;697;29;24;34;67;28;22;18;40;40;33;15;31;63;113;67;101;190;144;121;109;88;56;37;16;12;27;33;9;15;0;0;0;29;153;168;31;176;820;109;81;15
201812;10020517;10;02;05;17;2;1351;717;634;31;34;33;48;15;35;23;40;48;40;18;41;52;94;55;61;141;104;87;61;62;57;27;21;15;21;18;33;15;12;9;0;31;130;204;41;146;571;105;87;36
201812;10020518;10;02;05;18;2;1029;508;521;22;37;32;54;21;9;15;32;36;27;25;36;26;69;39;75;80;84;72;72;51;30;15;9;9;12;3;19;15;3;0;0;22;144;144;36;95;473;54;43;18
201812;10020519;10;02;05;19;2;1825;991;834;33;53;39;88;42;40;45;80;69;48;25;66;52;104;72;128;207;161;129;95;65;70;15;22;19;3;21;18;16;0;0;0;33;222;307;66;156;857;107;61;16
201812;10020620;10;02;06;20;2;575;286;289;6;6;7;21;3;6;19;15;3;15;6;15;15;24;19;36;61;58;30;33;36;34;18;9;18;7;9;21;15;7;3;0;6;37;64;15;39;273;61;55;25
201812;10020621;10;02;06;21;2;1259;594;665;38;36;46;69;31;10;18;37;28;42;15;37;45;89;49;109;122;92;84;66;48;52;9;7;13;21;15;16;12;3;0;0;38;182;150;37;134;570;68;65;15
201812;10020622;10;02;06;22;2;1172;577;595;18;28;18;34;16;24;18;40;29;36;12;30;27;30;41;70;125;89;94;81;50;56;31;21;18;29;30;24;34;10;6;3;18;96;159;30;57;550;108;101;53
201812;10020623;10;02;06;23;2;812;384;428;18;20;6;27;9;9;12;27;18;21;9;27;15;33;25;39;63;49;68;37;39;52;27;18;12;18;30;27;18;27;9;3;18;62;96;27;48;320;97;87;57
201812;10030724;10;03;07;24;2;1363;719;644;3;6;18;18;3;6;10;18;18;24;9;27;63;264;164;160;130;74;37;49;53;48;24;12;9;9;22;49;18;15;3;0;3;45;85;27;327;667;84;89;36
201812;10030725;10;03;07;25;2;1320;666;654;28;13;12;42;22;21;18;45;32;18;15;58;48;80;44;66;142;83;99;70;64;92;28;12;12;19;32;45;30;27;0;3;28;89;149;58;128;568;132;108;60
201812;10030726;10;03;07;26;2;659;323;336;13;15;21;39;9;29;10;22;31;21;0;21;21;29;22;18;77;77;48;37;19;18;12;3;7;3;16;3;15;0;3;0;13;84;113;21;50;298;33;29;18
201812;10030727;10;03;07;27;2;1030;524;506;12;18;12;45;6;13;15;33;34;33;18;48;22;46;15;57;69;81;96;71;51;62;30;13;12;18;27;40;21;3;9;0;12;81;146;48;68;440;105;97;33
201812;10040828;10;04;08;28;2;699;330;369;13;6;12;18;18;6;9;16;30;21;9;21;25;29;9;31;64;51;49;54;48;48;13;9;9;6;30;18;15;6;6;0;13;54;91;21;54;306;70;63;27
201812;10040829;10;04;08;29;2;398;213;185;9;9;4;19;6;6;9;9;0;9;3;18;12;23;13;27;43;36;31;36;31;6;3;3;6;0;12;6;6;3;0;0;9;38;36;18;35;217;12;24;9
201812;10040830;10;04;08;30;2;517;233;284;6;9;3;15;12;6;12;28;18;15;6;18;12;12;13;12;33;31;24;46;13;24;21;12;3;15;24;43;28;0;0;3;6;39;85;18;24;172;57;85;31
201812;10040931;10;04;09;31;2;821;425;396;12;12;18;24;12;18;12;37;26;33;6;24;21;33;20;33;63;71;80;39;51;40;21;18;12;13;15;28;20;9;0;0;12;66;132;24;54;357;79;68;29
201812;10040932;10;04;09;32;2;437;230;207;15;3;6;15;3;15;9;0;3;4;9;21;9;18;21;16;55;39;39;36;22;19;3;9;0;9;6;18;9;3;0;3;15;27;40;21;27;228;31;33;15
201812;10040933;10;04;09;33;2;1060;525;535;12;24;25;43;24;21;15;27;27;21;9;53;27;46;26;28;67;88;98;61;64;60;42;15;6;22;16;59;13;15;6;0;12;116;120;53;73;432;117;103;34
201812;11010101;11;01;01;01;2;76;52;24;6;0;0;0;0;0;0;0;3;0;0;0;3;3;9;6;10;6;9;6;6;6;3;0;0;0;0;0;0;0;0;0;6;0;3;0;6;52;9;0;0
201812;11010102;11;01;01;02;2;155;88;67;0;3;3;6;3;0;0;3;3;3;7;6;0;9;6;6;3;19;21;9;9;6;3;0;3;3;3;15;3;0;0;0;0;15;16;6;9;73;9;24;3
201812;11010103;11;01;01;03;2;380;231;149;6;15;6;18;13;6;6;12;12;9;3;14;4;48;9;33;39;49;21;21;9;6;12;3;0;0;0;3;0;3;0;0;6;52;48;14;52;181;21;3;3
201812;11010204;11;01;02;04;2;2651;1304;1347;50;81;60;93;60;53;39;96;87;82;44;104;82;138;100;144;248;200;196;160;123;127;80;37;33;32;42;21;18;15;6;0;50;294;401;104;220;1171;244;128;39
201812;11010205;11;01;02;05;2;1855;932;923;27;36;41;61;26;38;32;68;60;62;29;83;57;87;42;95;149;161;134;127;92;109;59;44;42;12;21;31;18;6;6;0;27;164;289;83;144;800;212;106;30
201812;11010206;11;01;02;06;2;1521;760;761;40;36;33;62;33;15;24;50;41;42;18;44;48;110;63;93;139;145;81;96;59;72;34;30;6;39;19;27;19;3;0;0;40;164;190;44;158;676;136;91;22
201812;11010207;11;01;02;07;2;1826;975;851;45;52;61;85;21;25;34;48;45;45;24;50;54;151;74;114;208;147;137;87;58;61;45;30;24;21;30;26;6;15;3;0;45;219;221;50;205;825;136;101;24
201812;11010308;11;01;03;08;2;3387;1664;1723;60;68;86;160;77;72;58;134;113;121;49;141;95;173;103;174;332;269;203;199;179;179;77;49;30;37;34;54;36;16;6;3;60;391;547;141;268;1459;305;155;61
201812;11010309;11;01;03;09;2;2633;1367;1266;45;74;61;105;66;49;50;102;82;76;32;111;109;150;106;144;249;201;183;157;116;111;55;22;33;27;30;34;34;15;0;4;45;306;391;111;259;1156;188;124;53
201812;11010310;11;01;03;10;2;1117;568;549;39;35;22;30;14;27;25;40;35;22;12;37;40;76;47;58;133;98;52;49;47;47;32;21;15;18;15;16;6;6;3;0;39;101;161;37;116;484;100;64;15
201812;11020411;11;02;04;11;2;2571;1328;1243;45;90;80;148;61;61;57;110;76;73;36;92;72;198;111;173;264;202;194;115;109;64;31;18;9;15;21;24;10;9;3;0;45;379;413;92;270;1168;113;69;22
201812;11020412;11;02;04;12;2;1461;840;621;25;22;21;43;24;21;18;36;34;49;24;44;62;136;52;102;151;125;94;83;77;52;31;15;16;9;24;30;22;13;3;3;25;110;182;44;198;684;98;79;41
201812;11020513;11;02;05;13;2;829;415;414;15;14;26;43;28;20;19;54;37;30;15;40;32;36;12;54;82;70;44;34;12;26;6;12;3;3;22;21;3;9;7;0;15;111;175;40;68;308;44;49;19
201812;11020514;11;02;05;14;2;2297;1265;1032;59;53;51;115;41;48;36;69;65;51;42;68;77;183;111;179;305;199;170;116;71;51;24;9;12;16;13;27;12;21;0;3;59;260;311;68;260;1151;84;68;36
201812;11020515;11;02;05;15;2;3833;1889;1944;73;84;94;151;81;88;70;120;106;113;35;158;134;226;131;242;378;279;299;223;214;173;77;35;30;29;59;67;37;18;9;0;73;410;532;158;360;1766;285;185;64
201812;11020516;11;02;05;16;2;661;344;317;19;12;18;24;12;12;14;9;15;24;9;26;22;37;18;36;93;64;42;48;25;18;12;0;3;6;9;15;7;9;3;0;19;66;83;26;59;326;30;33;19
201812;11030617;11;03;06;17;2;2234;1165;1069;28;57;40;72;49;41;50;81;73;49;25;84;84;182;98;187;267;185;122;116;90;78;34;18;9;9;15;27;43;21;0;0;28;218;319;84;266;1065;130;60;64
201812;11030618;11;03;06;18;2;4489;2329;2160;67;58;65;106;62;56;33;86;94;97;48;136;212;466;266;461;506;348;289;211;194;187;64;30;33;42;87;94;52;30;6;3;67;291;414;136;678;2275;281;256;91
201812;11030619;11;03;06;19;2;3489;1763;1726;64;60;68;131;49;54;56;98;78;73;36;86;99;220;155;256;422;345;246;209;161;143;94;40;31;40;61;61;32;9;6;6;64;308;395;86;319;1794;277;193;53
201812;11030720;11;03;07;20;2;3514;2379;1135;41;30;19;55;27;25;21;46;40;33;18;45;200;520;270;356;451;348;262;216;193;142;50;15;15;27;12;9;12;13;3;0;41;131;183;45;720;2096;207;63;28
201812;11030721;11;03;07;21;2;6579;3628;2951;113;124;133;200;78;69;79;135;138;126;52;184;240;576;360;547;825;677;446;403;267;273;154;72;50;59;57;54;39;30;16;3;113;535;599;184;816;3525;499;220;88
201812;11030824;11;03;08;24;2;3620;1866;1754;56;48;64;114;42;41;54;105;94;70;38;114;117;361;212;349;403;275;238;167;168;158;80;31;32;39;49;45;34;16;6;0;56;268;402;114;478;1812;269;165;56
201812;11040925;11;04;09;25;2;962;501;461;16;18;27;31;21;3;15;13;19;13;7;25;28;58;57;83;154;118;80;56;57;33;6;0;0;6;9;6;0;3;0;0;16;97;70;25;86;605;39;21;3
201812;11040926;11;04;09;26;2;6415;3332;3083;136;102;123;215;91;95;71;132;136;116;44;156;191;488;363;647;960;640;438;347;232;226;109;77;55;50;66;61;27;9;12;0;136;531;594;156;679;3627;412;232;48
201812;11041022;11;04;10;22;2;1882;1069;813;36;15;19;53;21;29;13;37;37;37;21;51;56;211;125;169;271;158;125;88;78;77;30;38;19;10;18;24;13;3;0;0;36;108;174;51;267;1014;145;71;16
201812;11041023;11;04;10;23;2;2250;1126;1124;44;58;50;78;39;39;30;90;60;65;27;71;70;131;89;179;264;192;159;139;81;87;47;19;22;31;13;28;30;3;9;6;44;225;311;71;201;1103;153;94;48
201812;11041027;11;04;10;27;2;809;428;381;6;12;15;30;15;9;15;27;30;27;9;25;33;62;40;54;74;82;56;30;32;24;15;10;9;19;12;13;9;9;3;3;6;72;117;25;95;368;49;53;24
201812;11041128;11;04;11;28;2;6141;2996;3145;107;131;127;196;91;76;89;142;119;129;58;185;200;557;338;535;631;510;358;301;247;240;124;79;58;60;111;147;108;64;23;0;107;545;613;185;757;2920;443;376;195
201812;11051229;11;05;12;29;2;868;419;449;24;30;30;37;18;31;13;27;31;10;6;31;24;48;34;56;97;87;72;40;40;28;12;0;3;3;9;9;9;9;0;0;24;115;118;31;72;426;40;24;18
201812;11051330;11;05;13;30;2;1923;1135;788;40;31;24;42;25;22;15;25;28;28;9;22;49;302;234;279;248;156;102;57;57;32;12;12;7;6;16;25;0;9;9;0;40;122;127;22;351;1133;56;54;18
201812;11051331;11;05;13;31;2;1270;653;617;24;30;21;45;21;30;12;38;46;21;15;44;23;67;40;95;132;103;116;70;51;42;30;10;10;15;38;30;33;10;4;4;24;117;162;44;90;607;82;93;51
201812;11051332;11;05;13;32;2;917;438;479;6;18;16;45;18;15;24;34;28;42;9;39;28;48;45;69;69;81;55;67;48;22;9;16;6;9;9;21;13;8;0;0;6;97;152;39;76;434;47;45;21
201812;12103115;12;10;31;15;2;3287;1690;1597;53;66;57;86;56;37;37;90;71;70;38;98;75;202;111;198;341;295;249;251;212;161;96;48;49;72;81;56;19;12;0;0;53;265;343;98;277;1657;305;258;31
201812;12103116;12;10;31;16;2;4648;2480;2168;67;75;79;161;75;78;61;132;158;130;64;199;118;300;188;302;470;398;381;333;267;214;84;56;48;61;72;47;27;3;0;0;67;390;623;199;418;2339;354;228;30
201812;12103117;12;10;31;17;2;5771;3036;2735;111;115;100;178;68;96;94;149;133;160;57;210;163;337;240;398;580;528;462;376;328;285;140;108;60;99;96;52;39;9;0;0;111;461;689;210;500;2912;533;307;48
201812;12103218;12;10;32;18;2;5989;3137;2852;92;99;83;187;98;95;83;138;141;135;74;201;206;439;275;426;564;494;392;415;381;303;150;70;61;97;136;76;54;18;6;0;92;467;666;201;645;2947;523;370;78
201812;12103219;12;10;32;19;2;3876;2027;1849;77;69;80;133;48;57;57;90;101;86;54;113;112;225;152;257;416;351;322;234;236;182;80;52;44;66;73;62;28;10;6;3;77;330;445;113;337;1968;314;245;47
201812;12103220;12;10;32;20;2;1358;691;667;27;34;21;31;18;12;19;32;31;21;12;33;30;58;38;63;164;129;109;110;90;67;40;27;18;39;39;24;13;6;3;0;27;104;127;33;88;703;134;120;22
201812;12214125;12;21;41;25;2;2311;1338;973;24;33;38;72;39;21;32;70;73;54;24;93;55;111;96;118;183;251;228;173;153;114;51;37;15;57;66;15;15;0;0;0;24;182;274;93;166;1202;202;153;15
201812;12214126;12;21;41;26;2;3155;1581;1574;58;40;64;90;38;55;37;81;73;86;52;114;85;198;98;186;285;228;238;256;186;174;81;56;48;73;79;54;27;9;6;0;58;232;384;114;283;1477;311;254;42
201812;12214421;12;21;44;21;2;1023;546;477;15;21;15;40;11;24;7;33;19;21;9;34;40;58;43;60;114;82;89;88;57;53;30;9;6;15;6;15;6;0;3;0;15;87;113;34;98;533;92;42;9
201812;12214422;12;21;44;22;2;4796;2454;2342;78;88;71;173;74;64;77;147;174;166;80;211;171;312;162;243;394;377;348;325;297;196;122;68;58;104;83;67;41;15;10;0;78;406;708;211;483;2146;386;312;66
201812;12214423;12;21;44;23;2;2326;1189;1137;30;54;35;68;34;38;38;48;54;61;25;68;48;123;65;138;219;197;163;159;163;135;82;39;31;64;68;43;33;0;3;0;30;191;264;68;171;1104;256;206;36
201812;12214424;12;21;44;24;2;5484;2919;2565;78;88;92;223;90;86;61;159;135;168;72;188;187;308;184;338;535;470;449;410;372;252;140;68;58;95;100;43;32;0;0;3;78;493;681;188;495;2758;460;296;35
201812;12214527;12;21;45;27;2;2415;1193;1222;46;40;44;61;24;18;18;57;69;41;25;68;56;136;72;143;227;222;166;189;171;112;75;47;31;70;74;55;33;19;3;3;46;169;228;68;192;1190;234;230;58
201812;12214528;12;21;45;28;2;98;62;36;0;3;0;0;0;0;3;3;0;3;0;25;15;9;3;6;6;0;3;3;6;3;0;0;0;3;0;4;0;0;0;0;0;3;9;25;24;27;3;7;0
201812;12224229;12;22;42;29;2;826;398;428;9;9;10;21;15;15;12;19;38;38;22;60;32;18;12;21;47;40;63;63;67;56;25;25;6;12;28;19;12;6;6;0;9;55;144;60;50;313;106;65;24
201812;12224230;12;22;42;30;2;2409;1145;1264;31;40;53;64;34;42;45;78;86;64;50;102;67;85;68;74;149;143;183;189;168;146;67;63;51;76;79;65;25;12;6;4;31;191;365;102;152;974;276;271;47
201812;12231101;12;23;11;01;2;2329;1149;1180;40;25;33;61;28;38;22;67;80;89;36;94;68;97;63;65;177;155;160;191;167;142;61;40;52;79;106;42;27;12;6;6;40;147;332;94;165;978;243;279;51
201812;12231102;12;23;11;02;2;2178;999;1179;24;34;26;67;45;43;35;82;73;76;33;114;52;77;42;66;104;148;156;173;140;153;66;45;38;66;72;65;40;20;3;0;24;172;342;114;129;829;264;241;63
201812;12301203;12;30;12;03;2;4560;2494;2066;56;77;98;163;80;65;58;128;138;98;57;148;175;277;180;283;389;386;311;322;282;201;113;77;68;96;106;73;37;9;6;3;56;418;544;148;452;2153;391;343;55
201812;12301204;12;30;12;04;2;1403;687;716;21;24;30;42;22;25;24;47;27;31;27;75;43;79;36;55;107;96;80;111;111;95;33;18;7;36;41;39;6;12;0;3;21;118;181;75;122;596;146;123;21
201812;12301205;12;30;12;05;2;926;488;438;9;12;9;27;21;12;9;18;24;27;12;49;25;57;28;39;81;59;84;87;70;51;22;9;7;18;21;24;0;9;6;0;9;69;102;49;82;448;82;70;15
201812;12301206;12;30;12;06;2;841;430;411;16;9;15;30;12;12;23;35;27;39;18;45;21;24;9;24;46;79;61;65;48;45;21;21;21;13;35;21;6;0;0;0;16;66;154;45;45;332;87;90;6
201812;12302107;12;30;21;07;2;1297;657;640;15;28;15;33;12;10;15;37;49;31;24;69;47;67;49;52;102;82;103;101;106;68;33;24;25;22;38;19;21;0;0;0;15;88;166;69;114;595;125;104;21
201812;12302108;12;30;21;08;2;6226;3076;3150;89;123;133;240;144;103;105;238;244;257;138;335;185;283;184;299;453;496;471;452;332;292;105;82;78;122;109;76;40;9;6;3;89;640;1085;335;468;2687;479;385;58
201812;12302109;12;30;21;09;2;5987;2965;3022;97;120;134;272;113;148;116;227;247;228;92;298;189;258;155;286;480;485;453;390;281;300;144;86;65;79;112;51;54;18;9;0;97;639;1058;298;447;2530;530;307;81
201812;12302110;12;30;21;10;2;5832;2949;2883;98;83;111;243;122;158;107;276;240;242;96;332;201;267;163;252;439;456;429;407;340;245;141;86;60;73;66;56;22;18;3;0;98;559;1119;332;468;2486;472;255;43
201812;12302211;12;30;22;11;2;950;479;471;15;6;12;22;9;7;12;16;12;30;18;46;33;42;34;46;67;53;63;85;73;74;41;24;24;24;16;16;24;6;0;0;15;49;95;46;75;421;139;80;30
201812;12302212;12;30;22;12;2;2837;1441;1396;70;76;55;128;63;84;56;124;98;131;52;120;108;161;81;127;221;247;184;163;145;107;55;28;27;51;24;24;15;3;6;3;70;322;545;120;269;1168;190;126;27
201812;12304313;12;30;43;13;2;1613;835;778;36;41;28;37;19;18;23;46;42;37;13;44;43;100;69;104;144;154;125;116;101;64;45;26;21;30;39;27;15;3;0;3;36;125;179;44;143;813;135;117;21
201812;12304314;12;30;43;14;2;1429;698;731;12;16;24;37;21;18;25;29;40;32;6;52;37;69;37;65;120;109;102;120;85;88;49;35;39;32;54;46;21;9;0;0;12;98;150;52;106;638;172;171;30
201812;01011101;01;01;11;01;1;2054;1063;991;24;28;27;50;25;27;16;33;23;9;6;35;46;191;144;196;272;180;168;105;92;86;58;27;34;36;47;39;21;6;3;0;24;130;114;35;237;1157;171;156;30
201812;01011102;01;01;11;02;1;76;55;21;0;0;0;0;3;0;0;0;0;0;0;3;0;0;12;10;15;6;6;12;6;0;0;0;0;0;3;0;0;0;0;0;0;3;0;3;0;67;0;3;0
201812;01011103;01;01;11;03;1;2885;1517;1368;30;36;33;56;34;24;25;60;57;65;41;96;73;180;108;191;266;284;205;165;175;170;107;69;53;53;91;46;53;24;12;3;30;159;272;96;253;1394;346;243;92
201812;01011104;01;01;11;04;1;3110;1697;1413;22;43;31;57;29;38;39;79;71;68;29;118;110;304;203;265;357;285;206;186;155;145;51;31;22;36;56;15;28;18;10;3;22;160;324;118;414;1657;227;129;59
201812;01011105;01;01;11;05;1;899;473;426;13;13;9;33;3;12;9;21;18;9;3;12;25;47;26;50;134;84;84;85;55;49;26;9;21;19;15;9;0;3;3;0;13;58;72;12;72;518;84;64;6
201812;01011201;01;01;12;01;1;1438;767;671;13;12;24;40;16;13;20;31;32;21;9;43;41;110;69;105;191;118;104;94;62;76;39;32;21;25;37;22;9;6;3;0;13;92;126;43;151;743;147;105;18
201812;01011202;01;01;12;02;1;303;154;149;0;0;9;6;6;3;0;6;6;9;0;18;6;6;9;24;43;40;36;28;12;6;9;3;3;6;6;0;0;3;0;0;0;21;24;18;12;192;18;15;3
201812;01011203;01;01;12;03;1;593;309;284;3;13;0;21;7;6;0;16;3;12;7;9;7;22;28;43;70;70;65;53;42;30;15;9;3;12;12;9;6;0;0;0;3;41;44;9;29;371;54;36;6
201812;01011204;01;01;12;04;1;4152;2059;2093;76;53;75;110;49;47;44;79;70;74;37;75;100;224;162;369;634;436;294;287;223;183;92;58;38;60;74;63;33;30;3;0;76;287;351;75;324;2405;333;235;66
201812;01011301;01;01;13;01;1;2964;1525;1439;42;57;42;83;27;31;25;42;33;42;17;47;34;143;139;302;590;387;278;196;146;85;39;15;31;25;33;21;9;0;0;3;42;209;190;47;177;2038;139;110;12
201812;01011302;01;01;13;02;1;5040;2574;2466;63;70;63;122;55;46;60;99;115;102;42;119;87;243;228;472;797;636;507;401;283;172;61;15;22;41;40;48;22;3;6;0;63;310;464;119;330;3324;248;151;31
201812;01011303;01;01;13;03;1;4764;2546;2218;54;72;57;91;48;39;49;80;75;69;37;63;116;325;293;502;901;565;370;278;214;157;63;38;30;63;30;33;30;19;3;0;54;268;349;63;441;3123;258;156;52
201812;01011304;01;01;13;04;1;3644;1772;1872;59;53;76;119;50;45;56;81;86;88;39;121;101;234;191;283;413;342;275;208;178;153;67;42;34;28;65;73;47;24;10;3;59;298;395;121;335;1890;262;200;84
201812;01011305;01;01;13;05;1;3254;1744;1510;39;51;56;90;37;46;30;53;55;46;19;69;71;162;136;282;509;378;258;243;202;120;51;36;28;36;49;47;27;25;3;0;39;234;249;69;233;2008;207;160;55
201812;01011306;01;01;13;06;1;4651;2343;2308;64;72;71;107;39;51;51;71;49;76;21;77;248;633;234;404;651;513;342;260;164;145;61;53;34;36;43;44;31;6;0;0;64;289;319;77;881;2568;259;157;37
201812;01011401;01;01;14;01;1;7792;3948;3844;105;144;136;215;95;100;99;168;154;110;71;164;128;391;374;773;1452;1100;696;533;312;149;91;37;28;39;59;27;30;12;0;0;105;590;702;164;519;5240;277;153;42
201812;01011402;01;01;14;02;1;5493;2740;2753;84;85;103;168;70;78;63;119;107;90;33;57;100;229;238;513;1094;813;532;373;229;118;51;18;22;30;37;18;15;0;6;0;84;426;490;57;329;3792;187;107;21
201812;01022101;01;02;21;01;1;1915;1078;837;27;25;21;36;19;18;24;49;33;37;18;34;57;145;99;186;225;179;150;137;109;80;52;22;27;26;37;18;10;12;0;3;27;101;179;34;202;1085;154;108;25
201812;01022102;01;02;21;02;1;4139;2194;1945;49;51;49;100;33;43;46;64;70;92;28;114;145;342;237;320;509;379;308;285;248;188;82;58;52;60;96;48;28;3;9;3;49;233;343;114;487;2286;328;256;43
201812;01022103;01;02;21;03;1;213;117;96;0;7;0;6;9;3;3;9;9;6;3;9;6;15;7;9;21;18;19;15;15;12;3;0;0;3;0;0;3;0;3;0;0;22;33;9;21;104;15;3;6
201812;01022104;01;02;21;04;1;9586;5180;4406;102;120;128;217;95;91;113;204;202;172;92;240;274;695;479;761;1156;912;676;650;542;483;225;146;137;169;242;141;79;33;0;10;102;560;874;240;969;5176;854;689;122
201812;01022105;01;02;21;05;1;3234;1730;1504;43;49;42;72;35;34;31;77;74;82;39;108;119;243;130;254;365;285;247;219;197;154;68;46;29;54;56;45;26;7;4;0;43;198;337;108;362;1697;268;184;37
201812;01022106;01;02;21;06;1;4053;2055;1998;51;44;42;103;43;36;29;76;83;95;39;110;120;235;183;295;513;369;335;254;235;194;105;67;63;91;132;68;33;6;4;0;51;232;358;110;355;2184;366;354;43
201812;01022201;01;02;22;01;1;5556;2928;2628;64;69;70;154;70;78;65;101;107;102;47;153;151;390;285;515;750;475;437;345;327;247;113;74;48;86;118;65;32;15;3;0;64;363;500;153;541;3134;434;317;50
201812;01022202;01;02;22;02;1;1554;806;748;31;16;33;48;21;24;27;32;41;37;19;45;54;90;71;145;200;167;107;93;88;52;18;13;6;18;21;24;10;3;0;0;31;118;180;45;144;871;83;69;13
201812;01022203;01;02;22;03;1;4225;2133;2092;49;72;60;126;64;63;60;123;132;130;50;135;120;252;148;278;401;329;343;299;239;178;93;48;54;82;142;81;56;15;3;0;49;322;558;135;372;2037;319;359;74
201812;01022204;01;02;22;04;1;2780;1575;1205;33;36;30;48;28;16;27;58;47;48;27;49;54;175;171;237;393;292;241;200;143;122;69;30;30;49;43;49;29;6;0;0;33;142;223;49;229;1677;221;171;35
201812;01022205;01;02;22;05;1;2121;1078;1043;30;43;42;68;32;35;25;70;61;75;28;100;90;107;87;89;199;157;153;128;119;112;42;28;26;36;59;36;28;9;4;3;30;185;294;100;197;932;182;157;44
201812;01022206;01;02;22;06;1;1252;655;597;12;9;24;30;18;16;16;24;24;25;10;42;40;73;61;83;140;128;90;85;87;88;18;24;15;21;31;6;3;6;3;0;12;81;115;42;113;674;130;73;12
201812;01022207;01;02;22;07;1;2713;1421;1292;18;24;15;48;21;19;12;28;19;33;12;62;98;428;279;299;300;194;159;134;114;94;47;34;30;47;66;39;27;10;0;3;18;108;123;62;526;1479;175;182;40
201812;01033101;01;03;31;01;1;17200;9203;7997;215;279;292;553;261;242;260;482;492;471;234;657;656;1116;721;1184;1804;1471;1232;1188;1029;733;345;201;152;212;289;236;140;44;6;3;215;1385;2181;657;1772;8629;1279;889;193
201812;01033102;01;03;31;02;1;7462;3923;3539;80;96;103;235;105;107;92;178;212;197;90;286;322;545;314;556;730;598;570;553;420;314;156;80;54;115;170;123;45;12;4;0;80;539;876;286;867;3741;550;462;61
201812;01033201;01;03;32;01;1;9338;4716;4622;134;170;169;315;141;160;150;319;350;308;160;432;275;469;276;482;835;786;756;631;552;393;191;126;110;164;184;153;85;43;15;4;134;795;1447;432;744;4318;710;611;147
201812;01033202;01;03;32;02;1;5946;2991;2955;85;81;90;207;100;93;83;170;190;170;70;205;193;369;223;361;593;482;457;356;325;316;137;62;66;120;138;129;39;24;6;6;85;478;776;205;562;2797;515;453;75
201812;01033203;01;03;32;03;1;9428;5067;4361;113;154;129;281;130;125;150;250;243;274;116;402;349;626;435;654;999;826;716;652;535;403;179;84;75;134;151;125;77;38;3;0;113;694;1158;402;975;4817;666;485;118
201812;01044101;01;04;41;01;1;10358;5543;4815;142;164;149;243;118;110;111;211;229;220;111;297;290;675;460;829;1181;959;800;680;670;541;239;156;117;164;242;134;82;25;9;0;142;674;992;297;965;5579;936;657;116
201812;01044102;01;04;41;02;1;6815;3555;3260;129;132;109;198;99;88;88;160;135;154;71;171;153;384;259;595;783;623;484;415;393;327;188;110;73;134;180;99;45;23;13;0;129;538;696;171;537;3552;625;486;81
201812;01044103;01;04;41;03;1;4656;2469;2187;50;55;63;107;56;59;47;99;97;93;44;160;156;342;269;389;574;431;348;332;270;204;89;43;43;78;82;52;15;9;0;0;50;281;439;160;498;2613;336;255;24
201812;01044201;01;04;42;01;1;16713;8970;7743;185;250;215;433;215;198;222;438;450;442;181;655;605;1068;713;1198;1797;1396;1280;1198;1109;798;337;172;144;231;331;247;150;40;12;3;185;1113;1931;655;1673;8691;1307;953;205
201812;01044202;01;04;42;02;1;10105;5590;4515;110;109;119;226;109;86;79;206;200;175;100;286;375;927;671;990;1283;1019;718;608;526;397;189;119;97;98;134;79;43;21;6;0;110;563;846;286;1302;5815;705;408;70
