"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"202512";"05300735";"05";"30";"07";"35";1335;633;702;8;13;19;28;18;12;18;28;28;32;12;58;45;50;45;84;197;192;131;79;65;48;39;13;14;6;22;16;9;6;0;0;8;78;130;58;95;793;100;58;15
"202512";"05300736";"05";"30";"07";"36";780;383;397;0;6;0;10;3;0;6;27;20;12;11;20;28;25;12;27;54;53;108;105;90;56;15;12;15;12;15;16;10;9;0;3;0;19;76;20;53;449;83;58;22
"202512";"05300737";"05";"30";"07";"37";3280;1537;1743;12;21;15;52;22;16;25;51;55;64;22;80;84;142;113;197;377;375;325;264;247;224;106;65;58;71;84;66;25;13;6;3;12;110;233;80;226;1898;395;279;47
"202512";"05300838";"05";"30";"08";"38";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"202512";"05300839";"05";"30";"08";"39";2700;1389;1311;13;19;28;39;25;28;19;40;46;45;16;63;63;109;113;186;335;316;270;214;187;148;92;45;22;46;61;73;23;16;0;0;13;111;194;63;172;1621;285;202;39
"202512";"05300840";"05";"30";"08";"40";183;102;81;3;0;3;3;0;0;0;0;0;4;3;8;10;6;9;9;26;16;15;15;16;6;3;0;7;3;9;9;0;0;0;0;3;6;7;8;16;106;9;28;0
"202512";"05300841";"05";"30";"08";"41";1429;790;639;6;6;6;16;3;7;11;16;23;16;3;28;38;117;82;96;212;174;139;95;85;60;28;13;6;31;35;36;19;13;9;0;6;31;76;28;155;883;101;108;41
"202512";"05400942";"05";"40";"09";"42";353;182;171;0;4;3;0;6;3;0;6;6;3;4;10;14;21;10;12;35;33;36;25;35;18;12;12;3;0;6;18;9;6;0;3;0;13;22;10;35;186;42;27;18
"202512";"05400943";"05";"40";"09";"43";839;422;417;0;3;0;11;3;9;3;12;16;14;6;21;34;31;25;48;83;78;95;72;53;73;25;16;15;18;25;31;12;7;0;0;0;17;60;21;65;454;114;89;19
"202512";"05400944";"05";"40";"09";"44";181;71;110;0;0;0;3;0;3;3;0;9;4;0;0;6;16;3;6;12;3;15;15;12;6;3;10;3;3;6;18;4;9;6;3;0;3;19;0;22;66;19;30;22
"202512";"05400945";"05";"40";"09";"45";225;102;123;0;0;3;0;0;0;0;3;0;0;3;15;18;6;6;3;9;13;20;27;25;19;9;6;10;9;9;3;3;0;3;3;0;3;6;15;24;103;34;31;9
"202512";"06100101";"06";"10";"01";"01";1074;543;531;0;0;3;15;4;0;7;10;6;3;0;24;45;52;65;75;136;104;106;79;82;60;21;31;15;29;44;31;19;8;0;0;0;22;26;24;97;647;112;119;27
"202512";"06100102";"06";"10";"01";"02";2219;1053;1166;6;12;13;15;15;20;9;21;35;38;12;52;63;127;92;138;253;239;198;182;163;138;88;24;35;55;69;51;25;16;8;7;6;55;135;52;190;1265;250;210;56
"202512";"06100103";"06";"10";"01";"03";1002;488;514;3;0;6;3;4;3;0;12;6;9;9;21;25;59;27;72;124;116;82;99;58;79;41;25;15;22;30;31;12;3;3;3;3;13;39;21;84;578;145;98;21
"202512";"06100204";"06";"10";"02";"04";1397;700;697;7;6;9;16;10;13;6;12;15;16;6;22;19;64;45;112;203;147;126;96;102;103;54;39;18;27;33;37;22;9;3;0;7;41;68;22;83;831;196;115;34
"202512";"06100205";"06";"10";"02";"05";1944;919;1025;6;6;13;29;6;6;16;32;22;16;10;16;55;127;85;158;248;232;170;142;127;131;63;30;27;53;52;40;16;7;3;0;6;54;102;16;182;1162;224;172;26
"202512";"06100206";"06";"10";"02";"06";1515;718;797;3;12;20;21;6;9;9;13;27;30;6;38;46;95;64;97;172;176;156;95;93;66;56;9;19;30;47;34;45;15;6;0;3;59;94;38;141;853;131;130;66
"202512";"06100207";"06";"10";"02";"07";1790;903;887;3;9;6;10;13;9;0;21;23;25;15;28;56;127;113;135;212;192;160;147;128;117;48;19;22;43;44;37;13;15;0;0;3;38;93;28;183;1087;184;146;28
"202512";"06100208";"06";"10";"02";"08";1300;630;670;9;0;9;15;6;0;7;15;11;6;8;12;25;73;59;87;190;184;91;88;67;67;41;30;18;32;53;51;24;16;3;3;9;30;47;12;98;766;138;154;46
"202512";"06100209";"06";"10";"02";"09";2060;974;1086;15;16;12;12;9;15;9;31;22;22;21;57;31;75;84;120;285;279;205;174;126;125;70;32;37;32;51;52;29;9;0;3;15;49;120;57;106;1273;227;172;41
"202512";"06100210";"06";"10";"02";"10";878;429;449;6;10;6;18;3;3;3;10;21;13;0;24;6;26;42;84;88;95;63;67;74;70;12;19;16;18;37;19;13;9;0;3;6;37;50;24;32;513;101;90;25
"202512";"06200311";"06";"20";"03";"11";681;346;335;3;0;3;6;3;13;7;13;16;0;3;18;15;26;29;43;87;81;72;48;55;35;16;9;16;6;21;21;6;7;0;3;3;12;52;18;41;415;60;64;16
"202512";"06200312";"06";"20";"03";"12";1393;806;587;9;20;9;0;9;7;6;17;6;25;7;28;61;160;99;118;198;114;105;86;72;66;34;19;19;12;28;33;20;3;3;0;9;38;68;28;221;792;119;92;26
"202512";"06200313";"06";"20";"03";"13";1549;785;764;10;6;9;30;12;12;6;29;16;18;7;30;21;82;57;129;195;190;152;128;105;91;38;25;15;39;48;24;15;4;6;0;10;57;88;30;103;956;154;126;25
"202512";"06200314";"06";"20";"03";"14";1418;719;699;3;6;10;18;16;6;9;25;20;22;10;23;37;73;63;114;167;173;156;105;108;69;36;16;20;32;42;21;12;6;0;0;3;50;92;23;110;886;121;115;18
"202512";"06200315";"06";"20";"03";"15";1286;631;655;6;9;4;28;10;6;9;21;24;28;0;35;38;59;46;78;148;157;125;140;77;55;28;9;28;21;28;29;16;24;0;0;6;51;88;35;97;771;92;106;40
"202512";"06200316";"06";"20";"03";"16";1605;739;866;7;7;3;15;6;6;12;21;9;20;13;29;52;173;135;157;189;151;119;84;100;81;42;27;11;24;41;41;3;21;3;3;7;31;81;29;225;935;150;117;30
"202512";"06200317";"06";"20";"03";"17";717;368;349;3;4;3;9;9;3;3;12;19;9;3;12;19;28;25;37;69;83;72;51;59;46;26;12;13;17;23;9;24;12;3;0;3;25;49;12;47;396;84;62;39
"202512";"06200418";"06";"20";"04";"18";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"202512";"06200419";"06";"20";"04";"19";1377;652;725;3;3;12;26;10;0;9;19;11;12;6;26;22;76;76;105;204;152;118;106;86;79;42;31;20;18;30;36;25;10;4;0;3;51;57;26;98;847;152;104;39
"202512";"06200420";"06";"20";"04";"20";1225;580;645;0;13;9;27;6;6;13;29;19;24;16;24;26;57;24;63;123;118;118;111;113;80;49;20;31;28;27;12;24;9;6;0;0;55;107;24;83;670;149;98;39
"202512";"06200421";"06";"20";"04";"21";1661;857;804;12;13;10;25;11;15;17;25;22;21;14;72;69;113;71;104;179;193;142;125;119;91;43;27;12;19;34;31;6;16;6;4;12;59;114;72;182;933;161;96;32
"202512";"06200422";"06";"20";"04";"22";1108;575;533;6;3;0;17;6;3;6;20;27;16;6;22;105;98;53;77;131;119;85;57;42;72;6;3;24;19;37;36;12;0;0;0;6;26;78;22;203;564;81;116;12
"202512";"06200423";"06";"20";"04";"23";1278;583;695;6;9;12;24;6;7;12;17;25;24;12;61;60;60;52;54;115;121;112;106;84;62;44;31;22;38;41;25;22;14;0;0;6;51;97;61;120;644;137;126;36
"202512";"06300524";"06";"30";"05";"24";885;472;413;10;6;10;9;8;3;0;24;24;28;9;15;31;35;39;51;95;103;97;56;52;47;40;6;10;24;15;16;12;10;0;0;10;33;88;15;66;493;93;65;22
"202512";"06300525";"06";"30";"05";"25";1065;532;533;6;15;7;15;7;10;9;15;9;24;9;43;27;74;30;76;151;117;92;82;63;60;10;19;3;16;33;22;12;9;0;0;6;44;76;43;101;611;89;74;21
"202512";"06300526";"06";"30";"05";"26";629;323;306;0;3;0;3;6;6;0;10;3;3;4;13;27;60;35;67;68;29;48;53;49;37;21;4;6;18;28;16;9;3;0;0;0;12;26;13;87;349;62;68;12
"202512";"06300527";"06";"30";"05";"27";1353;644;709;3;7;9;16;3;9;18;27;12;23;10;25;36;68;49;84;158;163;135;85;90;74;38;30;36;25;50;32;14;15;9;0;3;35;99;25;104;764;142;143;38
"202512";"06300528";"06";"30";"05";"28";1441;682;759;3;7;4;21;12;6;9;16;23;19;12;46;40;82;61;65;149;136;148;135;85;90;41;40;35;27;27;40;33;15;14;0;3;44;85;46;122;779;171;129;62
"202512";"06300629";"06";"30";"06";"29";1239;608;631;7;4;3;6;14;6;9;11;9;6;4;21;38;91;53;94;158;143;107;121;72;66;27;18;20;22;52;33;12;12;0;0;7;27;45;21;129;748;111;127;24
"202512";"06300630";"06";"30";"06";"30";1510;779;731;20;16;15;37;22;19;9;31;33;33;12;57;67;97;49;103;170;166;123;83;91;51;54;15;24;31;15;34;18;3;6;6;20;90;137;57;164;785;120;104;33
"202512";"06300631";"06";"30";"06";"31";852;434;418;0;3;0;9;0;3;3;3;7;13;4;10;54;182;109;103;95;53;41;27;40;25;10;7;7;10;7;12;12;0;3;0;0;12;33;10;236;468;42;36;15
"202512";"06300632";"06";"30";"06";"32";1956;1006;950;7;3;16;33;18;16;12;36;44;25;25;39;75;102;82;87;218;183;222;188;113;114;52;45;38;30;43;38;23;17;9;3;7;70;158;39;177;1093;211;149;52
"202512";"06300633";"06";"30";"06";"33";1913;928;985;3;10;3;27;6;17;13;13;31;33;12;41;60;101;82;119;270;205;176;129;145;110;75;25;30;28;51;43;28;24;3;0;3;46;119;41;161;1126;210;152;55
"202512";"06300634";"06";"30";"06";"34";1140;532;608;3;3;13;13;6;16;16;19;16;9;17;24;27;63;31;64;110;120;142;74;70;71;34;23;14;32;55;25;12;12;3;3;3;35;93;24;90;611;128;126;30
"202512";"06400735";"06";"40";"07";"35";1419;710;709;3;6;7;9;16;6;18;28;28;25;16;34;51;85;44;64;115;145;156;123;66;103;48;24;21;18;57;46;30;12;12;3;3;38;121;34;136;713;175;142;57
"202512";"06400736";"06";"40";"07";"36";486;215;271;3;0;0;9;3;3;4;3;10;18;6;18;21;25;17;13;27;45;35;47;35;52;9;9;12;9;22;15;9;7;0;0;3;12;44;18;46;219;70;58;16
"202512";"06400737";"06";"40";"07";"37";2282;1150;1132;3;9;10;21;9;13;6;32;18;19;6;31;169;372;175;220;245;155;146;126;111;79;59;31;22;52;36;49;40;12;6;0;3;49;94;31;541;1178;169;159;58
"202512";"06400838";"06";"40";"08";"38";706;298;408;6;0;0;3;0;3;6;14;9;3;0;18;18;43;24;41;58;46;63;71;46;44;45;18;16;21;21;32;18;10;6;3;6;3;35;18;61;349;107;90;37
"202512";"06400839";"06";"40";"08";"39";683;306;377;0;4;3;6;3;3;4;6;3;22;6;19;25;33;27;44;52;83;58;47;37;53;18;20;13;16;19;25;23;8;3;0;0;16;44;19;58;348;91;73;34
"202512";"06400840";"06";"40";"08";"40";680;309;371;0;3;6;3;3;5;6;6;12;6;0;13;15;36;39;39;82;75;46;54;46;57;30;6;15;15;21;21;10;3;4;3;0;15;35;13;51;381;93;72;20
"202512";"06400841";"06";"40";"08";"41";1114;514;600;6;7;0;13;3;7;6;11;13;16;10;27;46;109;38;68;130;128;102;56;57;68;41;16;9;23;41;35;18;10;0;0;6;23;63;27;155;579;125;108;28
"202512";"06400842";"06";"40";"08";"42";713;332;381;0;3;6;10;6;3;6;8;14;9;14;10;16;22;16;42;53;82;91;57;78;53;19;15;6;18;25;12;9;10;0;0;0;25;54;10;38;419;87;61;19
"202512";"06400843";"06";"40";"08";"43";752;322;430;0;0;3;6;3;5;0;3;10;18;3;26;27;60;28;40;66;52;75;63;42;68;34;9;18;9;33;24;21;3;0;3;0;12;39;26;87;366;111;84;27
"202512";"06400844";"06";"40";"08";"44";1334;613;721;3;4;0;18;3;9;3;19;25;15;18;38;49;92;70;77;131;121;127;82;95;86;50;25;33;33;31;38;21;12;3;3;3;25;89;38;141;703;161;135;36
"202512";"07100101";"07";"10";"01";"01";2855;1468;1387;3;9;11;12;7;13;10;21;21;13;10;40;56;126;101;201;342;294;233;241;237;191;110;74;66;111;111;105;47;24;12;3;3;39;88;40;182;1649;375;393;86
"202512";"07100102";"07";"10";"01";"02";3028;1618;1410;12;19;20;34;21;12;18;45;36;41;21;52;79;208;135;234;386;359;255;196;175;151;87;59;51;72;82;80;44;34;10;0;12;94;173;52;287;1740;297;285;88
"202512";"07100103";"07";"10";"01";"03";3117;1661;1456;18;6;9;14;4;12;15;23;19;30;15;33;73;189;111;175;368;321;255;206;251;278;146;81;92;74;104;82;60;38;9;6;18;33;114;33;262;1687;505;352;113
"202512";"07100204";"07";"10";"02";"04";2985;1526;1459;6;18;15;36;13;24;18;31;37;34;18;39;63;163;134;259;437;388;263;194;190;124;79;54;46;77;97;62;46;20;0;0;6;82;162;39;226;1865;257;282;66
"202512";"07100205";"07";"10";"02";"05";1984;1026;958;3;4;7;13;9;6;9;15;24;9;17;21;40;72;48;116;202;191;164;155;167;151;91;54;51;42;89;107;50;39;12;6;3;33;80;21;112;1043;296;289;107
"202512";"07100206";"07";"10";"02";"06";2404;1225;1179;3;9;13;9;9;9;9;15;12;17;3;37;63;126;108;158;283;287;234;134;172;160;96;53;29;70;73;87;75;30;18;3;3;40;65;37;189;1376;309;259;126
"202512";"07200307";"07";"20";"03";"07";2254;1156;1098;14;3;3;15;6;4;16;12;15;28;3;20;47;133;90;196;305;253;212;161;151;136;67;27;43;47;90;68;58;15;13;3;14;27;78;20;180;1368;230;248;89
"202512";"07200308";"07";"20";"03";"08";3117;1681;1436;13;15;28;44;15;16;19;52;44;39;17;60;76;195;138;262;433;356;302;226;205;166;74;46;47;39;72;56;36;9;6;11;13;102;187;60;271;1922;286;214;62
"202512";"07200409";"07";"20";"04";"09";1984;994;990;3;12;9;9;0;3;4;9;3;13;6;23;16;115;96;150;234;262;191;148;145;142;66;48;36;33;73;59;43;27;6;0;3;30;38;23;131;1226;256;201;76
"202512";"07200410";"07";"20";"04";"10";1763;908;855;3;10;6;16;20;9;9;25;20;17;4;29;58;75;63;108;232;200;174;149;126;128;53;27;30;36;49;47;30;7;3;0;3;52;84;29;133;1052;208;162;40
"202512";"07200411";"07";"20";"04";"11";700;366;334;3;6;0;0;7;3;3;9;9;3;0;6;13;32;21;54;79;74;51;71;58;59;21;15;18;26;16;24;15;4;0;0;3;13;27;6;45;408;95;84;19
"202512";"07200412";"07";"20";"04";"12";959;519;440;7;6;6;29;3;12;13;10;10;6;0;18;21;62;54;89;199;162;77;64;27;21;20;9;3;3;9;10;0;6;3;0;7;44;51;18;83;672;50;25;9
"202512";"07200413";"07";"20";"04";"13";1684;857;827;3;0;11;15;3;6;3;7;13;6;3;19;25;97;79;145;253;207;176;96;109;111;53;37;22;28;51;33;37;24;9;3;3;29;38;19;122;1065;201;134;73
"202512";"07200414";"07";"20";"04";"14";841;431;410;3;3;4;3;0;0;3;0;7;10;5;4;49;49;37;68;131;117;82;60;47;34;22;12;13;23;25;18;3;9;0;0;3;10;25;4;98;542;68;79;12
"202512";"07300515";"07";"30";"05";"15";1012;479;533;6;9;12;10;19;3;3;3;9;3;10;15;24;51;22;94;149;126;80;73;64;69;31;18;4;11;41;37;3;9;4;0;6;50;31;15;75;608;118;93;16
"202512";"07300516";"07";"30";"05";"16";1549;757;792;3;6;0;9;3;3;6;18;15;22;8;25;50;100;97;163;190;172;132;115;103;71;39;25;32;34;40;27;29;9;3;0;3;18;72;25;150;972;135;133;41
"202512";"07300517";"07";"30";"05";"17";2627;1176;1451;13;24;19;37;27;29;10;39;26;19;12;49;58;134;125;249;475;378;220;168;111;113;64;39;26;37;44;44;24;10;0;4;13;107;135;49;192;1726;216;151;38
"202512";"07300618";"07";"30";"06";"18";1753;828;925;7;3;12;9;6;9;12;13;6;9;9;22;41;101;83;159;222;245;186;128;85;119;44;21;16;47;50;44;24;18;3;0;7;30;58;22;142;1108;184;157;45
"202512";"07300619";"07";"30";"06";"19";3087;1595;1492;8;9;10;24;22;11;3;34;34;36;18;51;73;149;132;241;368;300;283;237;237;196;123;67;56;68;99;80;65;44;3;6;8;65;136;51;222;1798;386;303;118
"202512";"07400720";"07";"40";"07";"20";2512;1255;1257;3;9;8;15;12;12;9;33;22;24;15;19;46;108;101;141;282;334;218;190;180;192;106;47;32;60;99;95;51;36;13;0;3;44;115;19;154;1446;345;286;100
"202512";"07400721";"07";"40";"07";"21";3020;1971;1049;4;3;11;40;10;12;18;31;47;52;25;91;263;500;129;210;269;281;244;225;157;132;73;39;31;44;34;33;6;6;0;0;4;64;185;91;763;1515;244;142;12
"202512";"07400822";"07";"40";"08";"22";827;459;368;3;12;7;20;3;10;14;23;14;29;11;35;36;39;24;41;130;114;85;56;41;31;3;9;9;12;6;3;0;7;0;0;3;42;101;35;75;491;43;30;7
"202512";"07400823";"07";"40";"08";"23";1954;1002;952;3;7;24;37;20;9;10;49;18;15;10;27;49;76;85;115;286;234;173;151;147;113;62;36;35;31;42;40;37;6;7;0;3;88;111;27;125;1191;211;148;50
"202512";"07400824";"07";"40";"08";"24";1824;957;867;9;18;12;15;15;12;15;12;30;31;16;34;51;89;82;180;247;193;182;149;111;92;37;15;25;32;52;36;17;15;0;0;9;60;116;34;140;1144;144;145;32
"202512";"07400825";"07";"40";"08";"25";1818;932;886;6;9;3;19;9;13;10;18;23;23;4;32;38;85;80;143;256;265;166;115;121;116;83;19;22;31;43;25;22;12;4;3;6;40;91;32;123;1146;218;121;41
"202512";"07400826";"07";"40";"08";"26";770;403;367;3;0;3;3;0;4;4;9;9;3;3;17;12;30;46;68;89;74;58;47;60;70;34;19;6;13;22;36;9;10;6;3;3;6;32;17;42;442;123;77;28
"202512";"07400927";"07";"40";"09";"27";3294;1795;1499;18;37;30;43;24;19;24;43;33;40;16;76;111;246;149;290;453;353;293;210;201;173;110;40;44;40;73;47;21;25;9;3;18;134;175;76;357;1949;323;204;58
"202512";"07400928";"07";"40";"09";"28";1562;859;703;8;7;13;16;13;15;6;19;25;16;7;26;55;77;45;118;271;225;161;106;90;66;45;10;21;30;25;28;9;9;0;0;8;49;88;26;132;1016;121;104;18
"202512";"07501029";"07";"50";"10";"29";2220;1145;1075;10;12;13;40;12;12;22;26;26;40;11;53;74;119;83;129;310;276;193;145;162;135;63;28;36;54;60;37;23;13;3;0;10;77;137;53;193;1298;226;187;39
"202512";"07501030";"07";"50";"10";"30";2177;1099;1078;9;9;16;15;3;11;12;31;23;28;6;42;45;118;94;170;282;285;204;165;141;105;77;33;38;43;58;56;30;19;6;3;9;43;111;42;163;1341;215;195;58
"202512";"07501031";"07";"50";"10";"31";1708;874;834;4;6;7;19;12;6;11;34;14;18;7;28;22;76;73;124;204;192;171;145;115;115;55;28;35;40;55;57;19;10;3;3;4;44;90;28;98;1024;198;187;35
"202512";"07501032";"07";"50";"10";"32";1274;644;630;10;13;9;32;10;10;10;28;23;18;6;18;31;47;30;77;160;180;138;85;84;83;38;26;15;23;22;26;13;6;3;0;10;64;95;18;78;754;147;86;22
"202512";"07501133";"07";"50";"11";"33";2355;1243;1112;13;26;20;49;28;28;24;41;51;50;17;50;68;149;99;160;299;285;195;160;143;131;66;26;38;25;43;38;17;10;6;0;13;123;211;50;217;1341;223;144;33
"202512";"07501134";"07";"50";"11";"34";1677;825;852;9;11;7;17;12;10;25;26;39;38;13;33;28;86;67;88;199;163;172;124;127;104;62;22;27;31;34;46;33;21;3;0;9;47;151;33;114;940;188;138;57
"202512";"07501135";"07";"50";"11";"35";346;173;173;3;0;3;6;3;0;0;3;6;6;7;6;12;16;20;31;25;39;25;37;30;29;3;3;3;3;12;6;6;3;0;0;3;12;22;6;28;207;35;24;9
"202512";"07601236";"07";"60";"12";"36";2977;1570;1407;9;22;24;75;46;36;45;89;103;102;51;132;128;198;106;206;294;286;254;182;158;136;80;41;35;35;46;40;15;0;3;0;9;167;426;132;326;1486;257;156;18
"202512";"07601237";"07";"60";"12";"37";696;372;324;0;6;3;15;0;9;3;13;9;0;6;12;15;38;29;47;77;89;79;46;68;36;21;9;9;18;9;18;6;6;0;0;0;24;40;12;53;435;66;54;12
"202512";"07601238";"07";"60";"12";"38";553;302;251;0;6;3;12;3;13;10;3;11;9;0;15;13;24;16;27;72;53;47;65;41;39;12;6;3;9;3;18;14;6;0;0;0;24;46;15;37;321;57;33;20
"202512";"07601339";"07";"60";"13";"39";1119;532;587;19;11;16;17;9;7;12;21;22;19;12;37;31;36;39;73;124;123;103;106;80;57;32;15;17;18;28;13;19;0;3;0;19;53;93;37;67;648;104;76;22
"202512";"07601340";"07";"60";"13";"40";1284;656;628;3;12;0;25;6;14;15;24;22;19;7;30;33;32;33;89;136;142;112;106;111;103;34;31;24;15;25;37;16;22;6;0;3;43;101;30;65;729;168;101;44
"202512";"07601341";"07";"60";"13";"41";309;147;162;4;0;0;3;6;0;3;3;11;6;6;4;3;21;18;16;38;25;33;33;12;14;6;10;0;3;16;12;0;3;0;0;4;9;29;4;24;175;30;31;3
"202512";"07601442";"07";"60";"14";"42";1378;707;671;6;15;7;18;12;12;10;24;15;12;9;43;34;66;54;118;130;136;121;153;95;80;46;18;10;24;35;47;15;10;3;0;6;52;82;43;100;807;144;116;28
"202512";"07601443";"07";"60";"14";"43";1311;672;639;3;7;6;18;10;12;9;24;28;19;12;25;28;66;41;77;146;147;129;102;101;77;46;28;16;27;52;25;15;12;0;3;3;41;104;25;94;743;151;120;30
"202512";"07601544";"07";"60";"15";"44";1792;889;903;3;12;13;36;29;21;27;47;40;34;23;57;60;76;47;89;172;199;193;144;109;113;46;39;27;36;41;28;19;6;3;3;3;90;192;57;136;953;198;132;31
"202512";"07601545";"07";"60";"15";"45";1966;980;986;15;12;9;38;12;27;28;58;49;77;21;76;80;107;71;129;198;176;193;164;149;99;32;32;21;15;35;24;3;13;3;0;15;71;260;76;187;1080;163;95;19
"202512";"07601546";"07";"60";"15";"46";747;379;368;0;6;9;6;3;0;3;12;9;12;9;19;20;50;30;48;80;75;72;65;45;54;29;15;6;30;9;9;15;7;0;0;0;24;45;19;70;415;98;54;22
"202512";"07601547";"07";"60";"15";"47";662;374;288;6;9;11;13;10;13;9;19;10;19;3;21;22;48;46;48;59;79;44;37;48;25;22;0;6;7;15;9;4;0;0;0;6;43;73;21;70;361;47;37;4
"202512";"07601548";"07";"60";"15";"48";298;152;146;3;6;3;3;3;8;0;6;0;0;6;3;6;3;15;21;28;19;24;33;15;28;13;7;3;9;15;3;6;0;6;3;3;15;20;3;9;155;48;30;15
"202512";"08100101";"08";"10";"01";"01";1826;988;838;9;6;3;18;9;9;12;16;12;11;6;13;32;57;77;138;295;277;193;134;105;96;67;35;32;22;46;31;28;21;13;3;9;36;66;13;89;1219;198;131;65
"202512";"08100102";"08";"10";"01";"02";2974;1563;1411;9;6;6;22;9;0;7;16;12;18;13;23;54;117;125;249;475;498;375;201;195;137;86;37;40;38;71;70;44;12;9;0;9;43;66;23;171;2118;260;219;65
"202512";"08100103";"08";"10";"01";"03";2363;1233;1130;3;15;12;15;12;9;10;22;12;10;7;20;31;70;68;160;393;401;295;200;147;144;55;26;30;54;40;53;24;16;6;3;3;54;70;20;101;1664;225;177;49
"202512";"08100104";"08";"10";"01";"04";2584;1406;1178;0;13;10;15;10;13;12;32;32;23;7;39;70;155;90;200;370;383;268;210;169;153;86;26;36;46;35;42;21;12;3;3;0;48;119;39;225;1690;265;159;39
"202512";"08100105";"08";"10";"01";"05";2385;1293;1092;6;3;4;27;15;15;16;10;30;27;15;30;67;90;88;212;362;352;237;171;153;125;93;50;22;22;53;59;13;15;3;0;6;49;113;30;157;1575;268;156;31
"202512";"08100206";"08";"10";"02";"06";3587;1878;1709;3;4;6;13;9;12;9;28;22;29;15;46;61;164;136;265;539;541;393;275;202;217;150;56;50;66;90;65;58;45;15;3;3;32;115;46;225;2351;423;271;121
"202512";"08100207";"08";"10";"02";"07";2637;1331;1306;15;13;9;24;12;16;6;27;28;16;16;38;55;72;70;127;280;285;287;273;235;185;99;48;54;73;94;73;74;18;15;0;15;58;109;38;127;1557;332;294;107
"202512";"08100208";"08";"10";"02";"08";4549;2473;2076;6;13;16;41;20;9;15;49;57;45;16;82;144;257;218;310;672;639;457;322;330;233;122;78;58;61;80;92;62;36;3;6;6;90;191;82;401;2948;433;291;107
"202512";"08100209";"08";"10";"02";"09";3698;2033;1665;22;15;22;36;17;21;25;48;36;60;19;60;118;197;172;315;556;518;296;291;224;211;110;49;40;67;51;46;31;22;3;0;22;90;209;60;315;2372;370;204;56
"202512";"08100310";"08";"10";"03";"10";2421;1210;1211;0;6;6;9;9;4;3;16;10;21;6;25;16;89;85;184;392;404;307;220;151;137;72;42;21;32;46;59;35;14;0;0;0;30;60;25;105;1743;251;158;49
"202512";"08100311";"08";"10";"03";"11";2253;1191;1062;6;3;0;12;3;0;3;6;7;10;9;19;19;75;69;188;349;372;345;197;155;102;65;36;35;30;52;47;27;9;3;0;6;18;35;19;94;1675;203;164;39
"202512";"08100312";"08";"10";"03";"12";4068;2081;1987;12;11;18;21;19;15;15;27;41;28;16;35;71;134;147;322;641;637;482;337;264;231;122;54;62;61;82;90;37;33;3;0;12;69;142;35;205;2830;407;295;73
"202512";"08100313";"08";"10";"03";"13";782;404;378;3;0;0;0;0;6;0;7;4;0;0;12;13;31;26;43;85;77;93;88;80;52;38;24;4;30;29;13;6;15;3;0;3;0;17;12;44;492;114;76;24
"202512";"08100314";"08";"10";"03";"14";3302;1737;1565;13;12;13;12;13;13;19;20;21;37;18;25;72;147;126;244;508;486;347;281;236;187;88;52;45;65;71;82;36;13;0;0;13;50;128;25;219;2228;327;263;49
"202512";"08100415";"08";"10";"04";"15";2294;1227;1067;11;3;11;21;14;16;9;23;17;12;15;25;42;113;83;170;381;368;236;183;138;98;80;35;24;49;52;32;24;6;3;0;11;49;92;25;155;1559;213;157;33
"202512";"08100416";"08";"10";"04";"16";2301;1276;1025;13;7;13;6;9;11;6;13;22;17;10;48;47;116;97;168;321;308;258;209;138;123;74;37;32;42;51;54;33;9;9;0;13;35;79;48;163;1499;234;179;51
"202512";"08100417";"08";"10";"04";"17";3546;1899;1647;9;6;15;35;12;6;15;42;36;22;18;49;105;207;149;283;530;497;372;267;231;183;92;50;37;66;65;69;41;28;6;3;9;68;139;49;312;2329;325;237;78
"202512";"08100418";"08";"10";"04";"18";2875;1538;1337;6;9;7;20;9;21;12;26;19;17;10;57;59;157;100;198;423;464;312;222;211;156;79;43;39;50;74;45;15;6;6;3;6;45;105;57;216;1930;278;208;30
"202512";"08100419";"08";"10";"04";"19";3128;1652;1476;22;26;25;61;22;23;35;70;78;83;39;86;101;139;94;204;422;420;334;233;180;114;66;41;34;54;54;19;30;16;3;0;22;134;328;86;240;1887;221;161;49
